,Time,Extension,Load,Elastic Modulus
739,36.95,-5.52159,-5.47155,
740,37.0,-5.52985,-5.47302,
741,37.05,-5.53839,-5.47352,
742,37.1,-5.54652,-5.47521,
743,37.15,-5.55479,-5.47659,
744,37.2,-5.56319,-5.47661,
745,37.25,-5.57159,-5.47985,
746,37.3,-5.57972,-5.47909,
747,37.35,-5.58799,-5.48186,
748,37.4,-5.59639,-5.48186,
749,37.45,-5.60452,-5.48449,
750,37.5,-5.61292,-5.48404,
751,37.55,-5.62145,-5.48994,
752,37.6,-5.62985,-5.48836,
753,37.65,-5.63825,-5.49287,
754,37.7,-5.64652,-5.49479,
755,37.75,-5.65505,-5.49557,
756,37.8,-5.66345,-5.49923,
757,37.85,-5.67159,-5.49991,
758,37.9,-5.67972,-5.50074,
759,37.95,-5.68839,-5.50238,
760,38.0,-5.69652,-5.50445,
761,38.05,-5.70479,-5.50653,
762,38.1,-5.71332,-5.5081,
763,38.15,-5.72159,-5.51235,
764,38.2,-5.72972,-5.50622,
765,38.25,-5.73799,-5.51977,
766,38.3,-5.74665,-5.51135,
767,38.35,-5.75492,-5.52172,
768,38.4,-5.76319,-5.51593,
769,38.45,-5.77172,-5.52517,
770,38.5,-5.77999,-5.52114,
771,38.55,-5.78825,-5.52667,
772,38.6,-5.79665,-5.52504,
773,38.65,-5.80505,-5.53236,
774,38.7,-5.81332,-5.52708,
775,38.75,-5.82172,-5.53591,
776,38.8,-5.82985,-5.53122,
777,38.85,-5.83839,-5.53904,
778,38.9,-5.84665,-5.53482,
779,38.95,-5.85465,-5.54153,
780,39.0,-5.86332,-5.53721,
781,39.05,-5.87159,-5.54675,
782,39.1,-5.87972,-5.54034,
783,39.15,-5.88825,-5.54976,
784,39.2,-5.89679,-5.54475,
785,39.25,-5.90479,-5.55496,
786,39.3,-5.91319,-5.54555,
787,39.35,-5.92185,-5.55937,
788,39.4,-5.92999,-5.55012,
789,39.45,-5.93825,-5.56032,
790,39.5,-5.94679,-5.55275,
791,39.55,-5.95505,-5.56388,
792,39.6,-5.96332,-5.5558,
793,39.65,-5.97159,-5.56509,
794,39.7,-5.97999,-5.55858,
795,39.75,-5.98825,-5.56695,
796,39.8,-5.99652,-5.56238,
797,39.85,-6.00465,-5.56937,
798,39.9,-6.01332,-5.56248,
799,39.95,-6.02172,-5.57344,
800,40.0,-6.02985,-5.56737,
801,40.05,-6.03825,-5.57438,
802,40.1,-6.04679,-5.57226,
803,40.15,-6.05492,-5.57799,
804,40.2,-6.06319,-5.5746,
805,40.25,-6.07185,-5.5764,
806,40.3,-6.07999,-5.57883,
807,40.35,-6.08825,-5.57886,
808,40.4,-6.09665,-5.57782,
809,40.45,-6.10479,-5.58124,
810,40.5,-6.11305,-5.57931,
811,40.55,-6.12132,-5.58241,
812,40.6,-6.12972,-5.58217,
813,40.65,-6.13799,-5.58327,
814,40.7,-6.14638,-5.58586,
815,40.75,-6.15478,-5.58585,
816,40.8,-6.16332,-5.58829,
817,40.85,-6.17159,-5.58843,
818,40.9,-6.17985,-5.59199,
819,40.95,-6.18838,-5.59145,
820,41.0,-6.19678,-5.59241,
821,41.05,-6.20492,-5.59728,
822,41.1,-6.21318,-5.59469,
823,41.15,-6.22172,-5.59464,
824,41.2,-6.22985,-5.60257,
825,41.25,-6.23798,-5.59488,
826,41.3,-6.24652,-5.60307,
827,41.35,-6.25478,-5.59709,
828,41.4,-6.26292,-5.60387,
829,41.45,-6.27132,-5.60001,
830,41.5,-6.27998,-5.60673,
831,41.55,-6.28825,-5.59995,
832,41.6,-6.29652,-5.61058,
833,41.65,-6.30505,-5.60281,
834,41.7,-6.31345,-5.61119,
835,41.75,-6.32158,-5.60564,
836,41.8,-6.32998,-5.61099,
837,41.85,-6.33825,-5.60767,
838,41.9,-6.34665,-5.61425,
839,41.95,-6.35505,-5.60928,
840,42.0,-6.36318,-5.61584,
841,42.05,-6.37172,-5.61309,
842,42.1,-6.37998,-5.61931,
843,42.15,-6.38798,-5.61417,
844,42.2,-6.39665,-5.62135,
845,42.25,-6.40478,-5.61778,
846,42.3,-6.41292,-5.62408,
847,42.35,-6.42158,-5.62055,
848,42.4,-6.43012,-5.62681,
849,42.45,-6.43825,-5.6258,
850,42.5,-6.44652,-5.62696,
851,42.55,-6.45518,-5.62772,
852,42.6,-6.46332,-5.63153,
853,42.65,-6.47158,-5.62982,
854,42.7,-6.48012,-5.63283,
855,42.75,-6.48838,-5.63368,
856,42.8,-6.49652,-5.63603,
857,42.85,-6.50492,-5.6358,
858,42.9,-6.51318,-5.6377,
859,42.95,-6.52158,-5.63988,
860,43.0,-6.52985,-5.64011,
861,43.05,-6.53798,-5.64167,
862,43.1,-6.54665,-5.64256,
863,43.15,-6.55492,-5.64685,
864,43.2,-6.56305,-5.64638,
865,43.25,-6.57158,-5.64875,
866,43.3,-6.57998,-5.64693,
867,43.35,-6.58812,-5.6546,
868,43.4,-6.59638,-5.64935,
869,43.45,-6.60505,-5.65365,
870,43.5,-6.61318,-5.65427,
871,43.55,-6.62145,-5.65707,
872,43.6,-6.62985,-5.65568,
873,43.65,-6.63812,-5.65875,
874,43.7,-6.64625,-5.66106,
875,43.75,-6.65465,-5.65945,
876,43.8,-6.66305,-5.6649,
877,43.85,-6.67132,-5.66162,
878,43.9,-6.67972,-5.66848,
879,43.95,-6.68812,-5.66554,
880,44.0,-6.69665,-5.67143,
881,44.05,-6.70492,-5.67086,
882,44.1,-6.71318,-5.67517,
883,44.15,-6.72158,-5.6744,
884,44.2,-6.72998,-5.6785,
885,44.25,-6.73812,-5.67647,
886,44.3,-6.74638,-5.6834,
887,44.35,-6.75505,-5.67882,
888,44.4,-6.76332,-5.6862,
889,44.45,-6.77132,-5.68396,
890,44.5,-6.77985,-5.68819,
891,44.55,-6.78825,-5.68836,
892,44.6,-6.79625,-5.69423,
893,44.65,-6.80465,-5.68928,
894,44.7,-6.81332,-5.70001,
895,44.75,-6.82158,-5.69672,
896,44.8,-6.82985,-5.70274,
897,44.85,-6.83838,-5.70127,
898,44.9,-6.84678,-5.70606,
899,44.95,-6.85492,-5.70658,
900,45.0,-6.86332,-5.71045,
901,45.05,-6.87172,-5.71092,
902,45.1,-6.88012,-5.71531,
903,45.15,-6.88838,-5.71603,
904,45.2,-6.89652,-5.71662,
905,45.25,-6.90492,-5.72244,
906,45.3,-6.91318,-5.71945,
907,45.35,-6.92132,-5.7264,
908,45.4,-6.92985,-5.72207,
909,45.45,-6.93825,-5.73242,
910,45.5,-6.94625,-5.72562,
911,45.55,-6.95478,-5.73672,
912,45.6,-6.96345,-5.73407,
913,45.65,-6.97145,-5.73843,
914,45.7,-6.97985,-5.73876,
915,45.75,-6.98852,-5.74306,
916,45.8,-6.99652,-5.74571,
917,45.85,-7.00478,-5.74645,
918,45.9,-7.01332,-5.74729,
919,45.95,-7.02172,-5.75387,
920,46.0,-7.02998,-5.75304,
921,46.05,-7.03825,-5.75719,
922,46.1,-7.04665,-5.75787,
923,46.15,-7.05492,-5.76061,
924,46.2,-7.06318,-5.76159,
925,46.25,-7.07132,-5.76412,
926,46.3,-7.07998,-5.76588,
927,46.35,-7.08838,-5.76911,
928,46.4,-7.09638,-5.77244,
929,46.45,-7.10492,-5.77307,
930,46.5,-7.11345,-5.77558,
931,46.55,-7.12145,-5.77884,
932,46.6,-7.12985,-5.77901,
933,46.65,-7.13838,-5.78154,
934,46.7,-7.14652,-5.78452,
935,46.75,-7.15492,-5.78475,
936,46.8,-7.16332,-5.78824,
937,46.85,-7.17158,-5.78771,
938,46.9,-7.17972,-5.79132,
939,46.95,-7.18812,-5.79076,
940,47.0,-7.19638,-5.79428,
941,47.05,-7.20465,-5.79522,
942,47.1,-7.21305,-5.79693,
943,47.15,-7.22145,-5.79972,
944,47.2,-7.22985,-5.80088,
945,47.25,-7.23825,-5.80278,
946,47.3,-7.24652,-5.80566,
947,47.35,-7.25492,-5.80644,
948,47.4,-7.26332,-5.80793,
949,47.45,-7.27145,-5.80912,
950,47.5,-7.27972,-5.80946,
951,47.55,-7.28838,-5.81036,
952,47.6,-7.29652,-5.81351,
953,47.65,-7.30465,-5.81383,
954,47.7,-7.31318,-5.81487,
955,47.75,-7.32172,-5.81871,
956,47.8,-7.32972,-5.81746,
957,47.85,-7.33812,-5.82055,
958,47.9,-7.34665,-5.82376,
959,47.95,-7.35492,-5.8257,
960,48.0,-7.36318,-5.82687,
961,48.05,-7.37158,-5.82839,
962,48.1,-7.37985,-5.83132,
963,48.15,-7.38825,-5.82909,
964,48.2,-7.39665,-5.837,
965,48.25,-7.40492,-5.83288,
966,48.3,-7.41332,-5.839,
967,48.35,-7.42158,-5.83514,
968,48.4,-7.42972,-5.84404,
969,48.45,-7.43838,-5.83503,
970,48.5,-7.44651,-5.85161,
971,48.55,-7.45465,-5.8356,
972,48.6,-7.46332,-5.85368,
973,48.65,-7.47158,-5.84118,
974,48.7,-7.47972,-5.85245,
975,48.75,-7.48825,-5.84562,
976,48.8,-7.49678,-5.85706,
977,48.85,-7.50491,-5.84892,
978,48.9,-7.51331,-5.85686,
979,48.95,-7.52198,-5.85152,
980,49.0,-7.52998,-5.85869,
981,49.05,-7.53825,-5.85785,
982,49.1,-7.54678,-5.8564,
983,49.15,-7.55505,-5.86224,
984,49.2,-7.56318,-5.85914,
985,49.25,-7.57158,-5.86244,
986,49.3,-7.57985,-5.86288,
987,49.35,-7.58825,-5.86429,
988,49.4,-7.59651,-5.86204,
989,49.45,-7.60465,-5.87113,
990,49.5,-7.61331,-5.86174,
991,49.55,-7.62158,-5.87323,
992,49.6,-7.62971,-5.86749,
993,49.65,-7.63825,-5.87132,
994,49.7,-7.64665,-5.8713,
995,49.75,-7.65478,-5.87536,
996,49.8,-7.66305,-5.87426,
997,49.85,-7.67158,-5.87406,
998,49.9,-7.67985,-5.87974,
999,49.95,-7.68825,-5.87771,
1000,50.0,-7.69665,-5.87846,
1001,50.05,-7.70505,-5.88518,
1002,50.1,-7.71318,-5.87661,
1003,50.15,-7.72145,-5.88832,
1004,50.2,-7.72985,-5.87725,
1005,50.25,-7.73798,-5.88944,
1006,50.3,-7.74638,-5.88146,
1007,50.35,-7.75465,-5.89097,
1008,50.4,-7.76331,-5.88637,
1009,50.45,-7.77171,-5.89415,
1010,50.5,-7.77985,-5.89185,
1011,50.55,-7.78825,-5.89336,
1012,50.6,-7.79665,-5.89365,
1013,50.65,-7.80491,-5.90311,
1014,50.7,-7.81318,-5.88981,
1015,50.75,-7.82171,-5.90537,
1016,50.8,-7.82998,-5.8951,
1017,50.85,-7.83811,-5.90674,
1018,50.9,-7.84651,-5.89654,
1019,50.95,-7.85491,-5.90947,
1020,51.0,-7.86305,-5.89825,
1021,51.05,-7.87145,-5.91127,
1022,51.1,-7.87998,-5.90067,
1023,51.15,-7.88811,-5.91245,
1024,51.2,-7.89651,-5.90447,
1025,51.25,-7.90505,-5.91246,
1026,51.3,-7.91331,-5.91006,
1027,51.35,-7.92158,-5.91729,
1028,51.4,-7.92998,-5.91166,
1029,51.45,-7.93838,-5.91803,
1030,51.5,-7.94678,-5.9157,
1031,51.55,-7.95505,-5.92002,
1032,51.6,-7.96318,-5.91589,
1033,51.65,-7.97171,-5.92452,
1034,51.7,-7.97998,-5.91743,
1035,51.75,-7.98811,-5.92781,
1036,51.8,-7.99651,-5.9163,
1037,51.85,-8.00491,-5.92998,
1038,51.9,-8.01305,-5.92062,
1039,51.95,-8.02158,-5.92992,
1040,52.0,-8.03025,-5.92603,
1041,52.05,-8.03825,-5.93339,
1042,52.1,-8.04651,-5.92693,
1043,52.15,-8.05505,-5.93511,
1044,52.2,-8.06331,-5.92878,
1045,52.25,-8.07158,-5.93823,
1046,52.3,-8.07998,-5.93044,
1047,52.35,-8.08838,-5.93928,
1048,52.4,-8.09665,-5.93292,
1049,52.45,-8.10491,-5.93894,
1050,52.5,-8.11318,-5.93703,
1051,52.55,-8.12158,-5.93803,
1052,52.6,-8.12985,-5.94095,
1053,52.65,-8.13798,-5.93789,
1054,52.7,-8.14651,-5.94346,
1055,52.75,-8.15491,-5.94025,
1056,52.8,-8.16305,-5.94775,
1057,52.85,-8.17158,-5.94111,
1058,52.9,-8.18011,-5.95204,
1059,52.95,-8.18825,-5.94249,
1060,53.0,-8.19651,-5.95388,
1061,53.05,-8.20518,-5.94323,
1062,53.1,-8.21331,-5.957,
1063,53.15,-8.22145,-5.94557,
1064,53.2,-8.22985,-5.95787,
1065,53.25,-8.23811,-5.94633,
1066,53.3,-8.24625,-5.96136,
1067,53.35,-8.25465,-5.94671,
1068,53.4,-8.26305,-5.96361,
1069,53.45,-8.27131,-5.94996,
1070,53.5,-8.27971,-5.96508,
1071,53.55,-8.28798,-5.95496,
1072,53.6,-8.29651,-5.9668,
1073,53.65,-8.30491,-5.95777,
1074,53.7,-8.31305,-5.96908,
1075,53.75,-8.32145,-5.96091,
1076,53.8,-8.32985,-5.97055,
1077,53.85,-8.33811,-5.96622,
1078,53.9,-8.34651,-5.97181,
1079,53.95,-8.35518,-5.96846,
1080,54.0,-8.36331,-5.97923,
1081,54.05,-8.37145,-5.96631,
1082,54.1,-8.37998,-5.98361,
1083,54.15,-8.38838,-5.97021,
1084,54.2,-8.39638,-5.98547,
1085,54.25,-8.40465,-5.97367,
1086,54.3,-8.41331,-5.98639,
1087,54.35,-8.42145,-5.98115,
1088,54.4,-8.42985,-5.98909,
1089,54.45,-8.43825,-5.98453,
1090,54.5,-8.44665,-5.99354,
1091,54.55,-8.45505,-5.9884,
1092,54.6,-8.46331,-5.99722,
1093,54.65,-8.47171,-5.99181,
1094,54.7,-8.48011,-5.99911,
1095,54.75,-8.48838,-5.99724,
1096,54.8,-8.49651,-6.00008,
1097,54.85,-8.50505,-6.00168,
1098,54.9,-8.51331,-6.00271,
1099,54.95,-8.52131,-6.00388,
1100,55.0,-8.52985,-6.00204,
1101,55.05,-8.53825,-6.00807,
1102,55.1,-8.54625,-6.00621,
1103,55.15,-8.55478,-6.00864,
1104,55.2,-8.56345,-6.00883,
1105,55.25,-8.57158,-6.01723,
1106,55.3,-8.57985,-6.00728,
1107,55.35,-8.58851,-6.02252,
1108,55.4,-8.59665,-6.01344,
1109,55.45,-8.60491,-6.0229,
1110,55.5,-8.61331,-6.01611,
1111,55.55,-8.62171,-6.02608,
1112,55.6,-8.62998,-6.01955,
1113,55.65,-8.63825,-6.02669,
1114,55.7,-8.64638,-6.02139,
1115,55.75,-8.65491,-6.02853,
1116,55.8,-8.66318,-6.02758,
1117,55.85,-8.67131,-6.02649,
1118,55.9,-8.67985,-6.03092,
1119,55.95,-8.68838,-6.03211,
1120,56.0,-8.69651,-6.03207,
1121,56.05,-8.70491,-6.03292,
1122,56.1,-8.71345,-6.03519,
1123,56.15,-8.72145,-6.03745,
1124,56.2,-8.72985,-6.03649,
1125,56.25,-8.73825,-6.03893,
1126,56.3,-8.74651,-6.03776,
1127,56.35,-8.75465,-6.04358,
1128,56.4,-8.76318,-6.03962,
1129,56.45,-8.77145,-6.04413,
1130,56.5,-8.77971,-6.04597,
1131,56.55,-8.78811,-6.04701,
1132,56.6,-8.79651,-6.04718,
1133,56.65,-8.80465,-6.05157,
1134,56.7,-8.81304,-6.04892,
1135,56.75,-8.82145,-6.05599,
1136,56.8,-8.82985,-6.05371,
1137,56.85,-8.83825,-6.0566,
1138,56.9,-8.84651,-6.06178,
1139,56.95,-8.85491,-6.0574,
1140,57.0,-8.86345,-6.06342,
1141,57.05,-8.87158,-6.06465,
1142,57.1,-8.87985,-6.06684,
1143,57.15,-8.88851,-6.06503,
1144,57.2,-8.89651,-6.07211,
1145,57.25,-8.90465,-6.06661,
1146,57.3,-8.91304,-6.07197,
1147,57.35,-8.92145,-6.07099,
1148,57.4,-8.92958,-6.07334,
1149,57.45,-8.93798,-6.07257,
1150,57.5,-8.94651,-6.07699,
1151,57.55,-8.95478,-6.07743,
1152,57.6,-8.96318,-6.08005,
1153,57.65,-8.97171,-6.08237,
1154,57.7,-8.97998,-6.08284,
1155,57.75,-8.98824,-6.08351,
1156,57.8,-8.99664,-6.08516,
1157,57.85,-9.00491,-6.087,
1158,57.9,-9.01345,-6.08618,
1159,57.95,-9.02171,-6.09071,
1160,58.0,-9.02971,-6.088,
1161,58.05,-9.03838,-6.09083,
1162,58.1,-9.04651,-6.08985,
1163,58.15,-9.05451,-6.09215,
1164,58.2,-9.06318,-6.08906,
1165,58.25,-9.07145,-6.09488,
1166,58.3,-9.07971,-6.09133,
1167,58.35,-9.08824,-6.09466,
1168,58.4,-9.09691,-6.09408,
1169,58.45,-9.10491,-6.09737,
1170,58.5,-9.11318,-6.0919,
1171,58.55,-9.12184,-6.09829,
1172,58.6,-9.13011,-6.09453,
1173,58.65,-9.13824,-6.09646,
1174,58.7,-9.14664,-6.09415,
1175,58.75,-9.15504,-6.09773,
1176,58.8,-9.16331,-6.09463,
1177,58.85,-9.17158,-6.09606,
1178,58.9,-9.17984,-6.09423,
1179,58.95,-9.18824,-6.09781,
1180,59.0,-9.19651,-6.09309,
1181,59.05,-9.20464,-6.09405,
1182,59.1,-9.21318,-6.08984,
1183,59.15,-9.22158,-6.09399,
1184,59.2,-9.22971,-6.09016,
1185,59.25,-9.23811,-6.09178,
1186,59.3,-9.24664,-6.09024,
1187,59.35,-9.25478,-6.09234,
1188,59.4,-9.26304,-6.08926,
1189,59.45,-9.27171,-6.08999,
1190,59.5,-9.27984,-6.09095,
1191,59.55,-9.28811,-6.09032,
1192,59.6,-9.29651,-6.08745,
1193,59.65,-9.30478,-6.08917,
1194,59.7,-9.31291,-6.08709,
1195,59.75,-9.32144,-6.08837,
1196,59.8,-9.32971,-6.08938,
1197,59.85,-9.33811,-6.08955,
1198,59.9,-9.34651,-6.09111,
1199,59.95,-9.35478,-6.09215,
1200,60.0,-9.36331,-6.09187,
1201,60.05,-9.37171,-6.09364,
1202,60.1,-9.37984,-6.09664,
1203,60.15,-9.38838,-6.09529,
1204,60.2,-9.39678,-6.0972,
1205,60.25,-9.40491,-6.09892,
1206,60.3,-9.41318,-6.09782,
1207,60.35,-9.42171,-6.09904,
1208,60.4,-9.42998,-6.10228,
1209,60.45,-9.43811,-6.10041,
1210,60.5,-9.44651,-6.10391,
1211,60.55,-9.45491,-6.10357,
1212,60.6,-9.46304,-6.10552,
1213,60.65,-9.47144,-6.10609,
1214,60.7,-9.47998,-6.1101,
1215,60.75,-9.48824,-6.10984,
1216,60.8,-9.49651,-6.1128,
1217,60.85,-9.50504,-6.11308,
1218,60.9,-9.51331,-6.11505,
1219,60.95,-9.52171,-6.1146,
1220,61.0,-9.53011,-6.11802,
1221,61.05,-9.53838,-6.11697,
1222,61.1,-9.54664,-6.12028,
1223,61.15,-9.55491,-6.11999,
1224,61.2,-9.56304,-6.12192,
1225,61.25,-9.57158,-6.12519,
1226,61.3,-9.57984,-6.12442,
1227,61.35,-9.58798,-6.12573,
1228,61.4,-9.59651,-6.12714,
1229,61.45,-9.60491,-6.13033,
1230,61.5,-9.61304,-6.13045,
1231,61.55,-9.62158,-6.13125,
1232,61.6,-9.63024,-6.13536,
1233,61.65,-9.63811,-6.13417,
1234,61.7,-9.64638,-6.13481,
1235,61.75,-9.65491,-6.13627,
1236,61.8,-9.66318,-6.13719,
1237,61.85,-9.67158,-6.13787,
1238,61.9,-9.68011,-6.14096,
1239,61.95,-9.68838,-6.14226,
1240,62.0,-9.69664,-6.14209,
1241,62.05,-9.70491,-6.1451,
1242,62.1,-9.71331,-6.14498,
1243,62.15,-9.72171,-6.1479,
1244,62.2,-9.72998,-6.15043,
1245,62.25,-9.73798,-6.14965,
1246,62.3,-9.74664,-6.15255,
1247,62.35,-9.75504,-6.15484,
1248,62.4,-9.76304,-6.15778,
1249,62.45,-9.77158,-6.15822,
1250,62.5,-9.78011,-6.16048,
1251,62.55,-9.78811,-6.16344,
1252,62.6,-9.79638,-6.163,
1253,62.65,-9.80504,-6.16428,
1254,62.7,-9.81318,-6.16732,
1255,62.75,-9.82131,-6.16767,
1256,62.8,-9.82971,-6.16863,
1257,62.85,-9.83811,-6.16977,
1258,62.9,-9.84624,-6.17177,
1259,62.95,-9.85464,-6.17628,
1260,63.0,-9.86318,-6.17696,
1261,63.05,-9.87144,-6.17947,
1262,63.1,-9.87971,-6.17953,
1263,63.15,-9.88811,-6.18348,
1264,63.2,-9.89651,-6.18379,
1265,63.25,-9.90491,-6.18706,
1266,63.3,-9.91318,-6.18892,
1267,63.35,-9.92158,-6.1925,
1268,63.4,-9.92998,-6.19195,
1269,63.45,-9.93824,-6.19974,
1270,63.5,-9.94651,-6.19538,
1271,63.55,-9.95504,-6.20228,
1272,63.6,-9.96331,-6.2008,
1273,63.65,-9.97144,-6.20597,
1274,63.7,-9.97984,-6.20053,
1275,63.75,-9.98824,-6.21297,
1276,63.8,-9.99638,-6.20214,
1277,63.85,-10.00478,-6.21325,
1278,63.9,-10.01344,-6.20743,
1279,63.95,-10.02158,-6.21886,
1280,64.0,-10.02998,-6.21307,
1281,64.05,-10.03838,-6.22265,
1282,64.10001,-10.04664,-6.21846,
1283,64.15,-10.05491,-6.22618,
1284,64.2,-10.06344,-6.22391,
1285,64.25,-10.07171,-6.23138,
1286,64.3,-10.08011,-6.22915,
1287,64.35001,-10.08838,-6.23774,
1288,64.4,-10.09651,-6.23147,
1289,64.45,-10.10491,-6.23994,
1290,64.5,-10.11331,-6.23851,
1291,64.55,-10.12144,-6.24345,
1292,64.60001,-10.12998,-6.24592,
1293,64.65,-10.13824,-6.24916,
1294,64.7,-10.14638,-6.25133,
1295,64.75,-10.15478,-6.25338,
1296,64.8,-10.16344,-6.26022,
1297,64.85001,-10.17158,-6.2623,
1298,64.9,-10.17984,-6.26428,
1299,64.95,-10.18851,-6.26849,
1300,65.0,-10.19664,-6.27321,
1301,65.05,-10.20491,-6.27343,
1302,65.10001,-10.21344,-6.27881,
1303,65.15,-10.22171,-6.28044,
1304,65.2,-10.22997,-6.28441,
1305,65.25,-10.23824,-6.28554,
1306,65.3,-10.24637,-6.29121,
1307,65.35001,-10.25478,-6.28937,
1308,65.4,-10.26317,-6.29767,
1309,65.45,-10.27131,-6.29622,
1310,65.5,-10.27984,-6.3017,
1311,65.55,-10.28838,-6.30287,
1312,65.60001,-10.29637,-6.30804,
1313,65.65,-10.30478,-6.3055,
1314,65.70001,-10.31331,-6.31248,
1315,65.75,-10.32131,-6.31263,
1316,65.8,-10.32971,-6.31762,
1317,65.85001,-10.33837,-6.31776,
1318,65.9,-10.34664,-6.32607,
1319,65.95001,-10.35478,-6.32579,
1320,66.0,-10.36331,-6.32874,
1321,66.05,-10.37158,-6.33016,
1322,66.10001,-10.37971,-6.33561,
1323,66.15,-10.38811,-6.33528,
1324,66.20001,-10.39651,-6.34051,
1325,66.25,-10.40464,-6.33865,
1326,66.3,-10.41291,-6.34534,
1327,66.35001,-10.42131,-6.34677,
1328,66.4,-10.42984,-6.35144,
1329,66.45001,-10.43824,-6.35256,
1330,66.5,-10.44651,-6.36094,
1331,66.55,-10.45491,-6.35707,
1332,66.60001,-10.46331,-6.36577,
1333,66.65,-10.47157,-6.36578,
1334,66.70001,-10.47984,-6.37002,
1335,66.75,-10.48851,-6.37108,
1336,66.8,-10.49664,-6.37724,
1337,66.85001,-10.50477,-6.37712,
1338,66.9,-10.51317,-6.37983,
1339,66.95001,-10.52157,-6.3838,
1340,67.0,-10.52957,-6.38562,
1341,67.05,-10.53797,-6.38691,
1342,67.10001,-10.54651,-6.39284,
1343,67.15,-10.55477,-6.39377,
1344,67.20001,-10.56304,-6.39927,
1345,67.25,-10.57157,-6.40112,
1346,67.3,-10.57984,-6.40417,
1347,67.35001,-10.58824,-6.40936,
1348,67.4,-10.59664,-6.41365,
1349,67.45001,-10.60504,-6.41321,
1350,67.5,-10.61344,-6.41998,
1351,67.55,-10.62171,-6.42161,
1352,67.60001,-10.62984,-6.42446,
1353,67.65,-10.63837,-6.42649,
1354,67.70001,-10.64664,-6.43248,
1355,67.75,-10.65477,-6.43246,
1356,67.8,-10.66331,-6.43689,
1357,67.85001,-10.67157,-6.43815,
1358,67.9,-10.67971,-6.44237,
1359,67.95001,-10.68824,-6.4437,
1360,68.0,-10.69691,-6.44929,
1361,68.05,-10.70491,-6.45011,
1362,68.10001,-10.71331,-6.45433,
1363,68.15,-10.72184,-6.45502,
1364,68.20001,-10.72997,-6.46098,
1365,68.25,-10.73824,-6.45933,
1366,68.3,-10.74677,-6.46673,
1367,68.35001,-10.75504,-6.46524,
1368,68.4,-10.76317,-6.47122,
1369,68.45001,-10.77157,-6.4684,
1370,68.5,-10.77984,-6.4773,
1371,68.55,-10.78824,-6.47468,
1372,68.60001,-10.79651,-6.48432,
1373,68.65,-10.80464,-6.47919,
1374,68.70001,-10.81317,-6.48677,
1375,68.75,-10.82157,-6.48776,
1376,68.8,-10.82971,-6.49415,
1377,68.85001,-10.83811,-6.49122,
1378,68.9,-10.84677,-6.50312,
1379,68.95001,-10.85491,-6.4988,
1380,69.0,-10.86317,-6.50807,
1381,69.05,-10.87184,-6.50192,
1382,69.10001,-10.87997,-6.5139,
1383,69.15,-10.88811,-6.50744,
1384,69.20001,-10.89651,-6.51664,
1385,69.25,-10.90477,-6.51391,
1386,69.3,-10.91291,-6.51979,
1387,69.35001,-10.92117,-6.51825,
1388,69.4,-10.92971,-6.52666,
1389,69.45001,-10.93797,-6.52242,
1390,69.5,-10.94637,-6.53477,
1391,69.55,-10.95464,-6.52857,
1392,69.60001,-10.96317,-6.54245,
1393,69.65,-10.97144,-6.53618,
1394,69.70001,-10.97957,-6.54707,
1395,69.75,-10.98811,-6.54519,
1396,69.8,-10.99664,-6.55122,
1397,69.85001,-11.00491,-6.55604,
1398,69.9,-11.01317,-6.55724,
1399,69.95001,-11.02171,-6.56392,
1400,70.0,-11.02997,-6.56134,
1401,70.05,-11.03811,-6.57088,
1402,70.10001,-11.04664,-6.56609,
1403,70.15,-11.05491,-6.57763,
1404,70.20001,-11.06291,-6.57292,
1405,70.25,-11.07131,-6.58221,
1406,70.3,-11.07997,-6.579,
1407,70.35001,-11.08811,-6.59386,
1408,70.4,-11.09651,-6.58223,
1409,70.45001,-11.10504,-6.60412,
1410,70.5,-11.11331,-6.58868,
1411,70.55,-11.12157,-6.61009,
1412,70.60001,-11.12997,-6.59713,
1413,70.65,-11.13837,-6.61391,
1414,70.70001,-11.14677,-6.60703,
1415,70.75,-11.15504,-6.62236,
1416,70.8,-11.16317,-6.61353,
1417,70.85001,-11.17171,-6.62784,
1418,70.9,-11.17997,-6.62159,
1419,70.95001,-11.18797,-6.63499,
1420,71.0,-11.19664,-6.62579,
1421,71.05,-11.20491,-6.64438,
1422,71.10001,-11.21304,-6.63506,
1423,71.15,-11.22144,-6.64787,
1424,71.20001,-11.23011,-6.64687,
1425,71.25,-11.23824,-6.6567,
1426,71.3,-11.24651,-6.65454,
1427,71.35001,-11.25504,-6.66368,
1428,71.4,-11.26331,-6.66375,
1429,71.45001,-11.27157,-6.66994,
1430,71.5,-11.28011,-6.67292,
1431,71.55,-11.28837,-6.67866,
1432,71.60001,-11.29651,-6.68034,
1433,71.65,-11.30491,-6.68414,
1434,71.70001,-11.31317,-6.68896,
1435,71.75,-11.32157,-6.69175,
1436,71.8,-11.32984,-6.69756,
1437,71.85001,-11.33797,-6.69994,
1438,71.9,-11.34651,-6.70404,
1439,71.95001,-11.35491,-6.70887,
1440,72.0,-11.36304,-6.71153,
1441,72.05,-11.37157,-6.71339,
1442,72.10001,-11.38011,-6.72031,
1443,72.15,-11.38811,-6.72164,
1444,72.20001,-11.39637,-6.72612,
1445,72.25,-11.40504,-6.72589,
1446,72.3,-11.41317,-6.73567,
1447,72.35001,-11.42144,-6.73276,
