,Time,Extension,Load,Elastic Modulus
734,36.7,-6.11679,-5.6227,
735,36.75,-6.12492,-5.61671,
736,36.8,-6.13319,-5.62748,
737,36.85,-6.14172,-5.62311,
738,36.9,-6.14998,-5.63392,
739,36.95,-6.15812,-5.63096,
740,37.0,-6.16665,-5.63965,
741,37.05,-6.17519,-5.63894,
742,37.1,-6.18319,-5.64578,
743,37.15,-6.19172,-5.64466,
744,37.2,-6.20025,-5.65435,
745,37.25,-6.20825,-5.65235,
746,37.3,-6.21665,-5.65879,
747,37.35,-6.22505,-5.65915,
748,37.4,-6.23345,-5.6668,
749,37.45,-6.24172,-5.66717,
750,37.5,-6.24998,-5.67315,
751,37.55,-6.25838,-5.6742,
752,37.6,-6.26665,-5.68063,
753,37.65,-6.27492,-5.68223,
754,37.7,-6.28318,-5.6858,
755,37.75,-6.29172,-5.68973,
756,37.8,-6.29998,-5.69459,
757,37.85,-6.30812,-5.69725,
758,37.9,-6.31678,-5.7013,
759,37.95,-6.32518,-5.70678,
760,38.0,-6.33332,-5.70904,
761,38.05,-6.34172,-5.71239,
762,38.1,-6.35025,-5.71673,
763,38.15,-6.35825,-5.72137,
764,38.2,-6.36652,-5.72169,
765,38.25,-6.37505,-5.72728,
766,38.3,-6.38318,-5.72983,
767,38.35,-6.39145,-5.7341,
768,38.4,-6.39985,-5.73622,
769,38.45,-6.40812,-5.7414,
770,38.5,-6.41625,-5.74531,
771,38.55,-6.42478,-5.74906,
772,38.6,-6.43305,-5.75325,
773,38.65,-6.44172,-5.75761,
774,38.7,-6.45012,-5.76308,
775,38.75,-6.45825,-5.76511,
776,38.8,-6.46665,-5.76991,
777,38.85,-6.47505,-5.77408,
778,38.9,-6.48318,-5.77674,
779,38.95,-6.49158,-5.78078,
780,39.0,-6.50012,-5.78566,
781,39.05,-6.50812,-5.78915,
782,39.1,-6.51652,-5.79014,
783,39.15,-6.52505,-5.79776,
784,39.2,-6.53305,-5.79867,
785,39.25,-6.54132,-5.80191,
786,39.3,-6.54985,-5.80696,
787,39.35,-6.55825,-5.81036,
788,39.4,-6.56652,-5.81482,
789,39.45,-6.57492,-5.82024,
790,39.5,-6.58332,-5.82369,
791,39.55,-6.59158,-5.82863,
792,39.6,-6.59998,-5.8322,
793,39.65,-6.60838,-5.83747,
794,39.7,-6.61678,-5.84057,
795,39.75,-6.62518,-5.8441,
796,39.8,-6.63332,-5.84925,
797,39.85,-6.64158,-5.84983,
798,39.9,-6.65012,-5.85585,
799,39.95,-6.65825,-5.85859,
800,40.0,-6.66652,-5.86179,
801,40.05,-6.67492,-5.86456,
802,40.1,-6.68318,-5.87079,
803,40.15,-6.69145,-5.86983,
804,40.2,-6.70012,-5.87857,
805,40.25,-6.70852,-5.88077,
806,40.3,-6.71665,-5.88526,
807,40.35,-6.72505,-5.88608,
808,40.4,-6.73358,-5.89289,
809,40.45,-6.74172,-5.89415,
810,40.5,-6.75012,-5.89763,
811,40.55,-6.75852,-5.90201,
812,40.6,-6.76678,-5.90556,
813,40.65,-6.77505,-5.9086,
814,40.7,-6.78345,-5.91537,
815,40.75,-6.79172,-5.91502,
816,40.8,-6.79998,-5.92255,
817,40.85,-6.80825,-5.92105,
818,40.9,-6.81652,-5.93277,
819,40.95,-6.82505,-5.92685,
820,41.0,-6.83332,-5.94092,
821,41.05,-6.84158,-5.93583,
822,41.1,-6.85012,-5.94738,
823,41.15,-6.85852,-5.94477,
824,41.2,-6.86665,-5.95442,
825,41.25,-6.87492,-5.94999,
826,41.3,-6.88358,-5.96152,
827,41.35,-6.89158,-5.95915,
828,41.4,-6.89985,-5.96868,
829,41.45,-6.90838,-5.96651,
830,41.5,-6.91652,-5.97418,
831,41.55,-6.92465,-5.9745,
832,41.6,-6.93318,-5.98072,
833,41.65,-6.94145,-5.98209,
834,41.7,-6.94985,-5.98756,
835,41.75,-6.95812,-5.99198,
836,41.8,-6.96652,-5.99357,
837,41.85,-6.97492,-5.99852,
838,41.9,-6.98345,-6.00333,
839,41.95,-6.99158,-6.00549,
840,42.0,-6.99998,-6.00658,
841,42.05,-7.00852,-6.01337,
842,42.1,-7.01652,-6.01541,
843,42.15,-7.02492,-6.01775,
844,42.2,-7.03358,-6.02196,
845,42.25,-7.04158,-6.02601,
846,42.3,-7.04985,-6.02755,
847,42.35,-7.05838,-6.03084,
848,42.4,-7.06652,-6.03434,
849,42.45,-7.07465,-6.03753,
850,42.5,-7.08318,-6.03663,
851,42.55,-7.09158,-6.04711,
852,42.6,-7.09985,-6.04521,
853,42.65,-7.10825,-6.05318,
854,42.7,-7.11678,-6.05233,
855,42.75,-7.12505,-6.06138,
856,42.8,-7.13332,-6.0583,
857,42.85,-7.14158,-6.06916,
858,42.9,-7.15012,-6.06353,
859,42.95,-7.15838,-6.07808,
860,43.0,-7.16665,-6.07271,
861,43.05,-7.17505,-6.08375,
862,43.1,-7.18345,-6.08111,
863,43.15,-7.19158,-6.09205,
864,43.2,-7.19972,-6.0858,
865,43.25,-7.20838,-6.09928,
866,43.3,-7.21652,-6.09751,
867,43.35,-7.22478,-6.10456,
868,43.4,-7.23332,-6.10148,
869,43.45,-7.24185,-6.11706,
870,43.5,-7.24985,-6.11146,
871,43.55,-7.25838,-6.11979,
872,43.6,-7.26692,-6.12105,
873,43.65,-7.27505,-6.12876,
874,43.7,-7.28345,-6.1284,
875,43.75,-7.29185,-6.13576,
876,43.8,-7.29998,-6.13657,
877,43.85,-7.30825,-6.14236,
878,43.9,-7.31665,-6.14396,
879,43.95,-7.32505,-6.15028,
880,44.0,-7.33332,-6.15094,
881,44.05,-7.34158,-6.15663,
882,44.1,-7.34985,-6.15888,
883,44.15,-7.35852,-6.16512,
884,44.2,-7.36678,-6.16686,
885,44.25,-7.37492,-6.17217,
886,44.3,-7.38345,-6.17616,
887,44.35,-7.39185,-6.1804,
888,44.4,-7.39985,-6.18205,
889,44.45,-7.40825,-6.1881,
890,44.5,-7.41692,-6.18994,
891,44.55,-7.42492,-6.19415,
892,44.6,-7.43318,-6.19683,
893,44.65,-7.44158,-6.20073,
894,44.7,-7.44985,-6.20404,
895,44.75,-7.45811,-6.20908,
896,44.8,-7.46652,-6.20832,
897,44.85,-7.47478,-6.22031,
898,44.9,-7.48305,-6.21453,
899,44.95,-7.49145,-6.22595,
900,45.0,-7.49985,-6.22294,
901,45.05,-7.50825,-6.23522,
902,45.1,-7.51665,-6.23113,
903,45.15,-7.52478,-6.24039,
904,45.2,-7.53332,-6.23852,
905,45.25,-7.54171,-6.24732,
906,45.3,-7.54985,-6.24534,
907,45.35,-7.55811,-6.25392,
908,45.4,-7.56678,-6.25197,
909,45.45,-7.57478,-6.26209,
910,45.5,-7.58305,-6.25731,
911,45.55,-7.59171,-6.26605,
912,45.6,-7.59998,-6.27033,
913,45.65,-7.60811,-6.27194,
914,45.7,-7.61651,-6.27231,
915,45.75,-7.62491,-6.28214,
916,45.8,-7.63318,-6.28088,
917,45.85,-7.64158,-6.28836,
918,45.9,-7.65011,-6.28944,
919,45.95,-7.65838,-6.29943,
920,46.0,-7.66678,-6.2946,
921,46.05,-7.67505,-6.3102,
922,46.1,-7.68358,-6.30195,
923,46.15,-7.69171,-6.31787,
924,46.2,-7.69998,-6.31189,
925,46.25,-7.70825,-6.32288,
926,46.3,-7.71665,-6.32018,
927,46.35,-7.72491,-6.33191,
928,46.4,-7.73305,-6.32541,
929,46.45,-7.74171,-6.34122,
930,46.5,-7.74985,-6.33423,
931,46.55,-7.75811,-6.34643,
932,46.6,-7.76678,-6.34326,
933,46.65,-7.77518,-6.35748,
934,46.7,-7.78331,-6.34905,
935,46.75,-7.79171,-6.36396,
936,46.8,-7.80025,-6.35856,
937,46.85,-7.80825,-6.36705,
938,46.9,-7.81665,-6.3675,
939,46.95,-7.82505,-6.3745,
940,47.0,-7.83345,-6.37348,
941,47.05,-7.84158,-6.38085,
942,47.1,-7.84998,-6.38379,
943,47.15,-7.85838,-6.38685,
944,47.2,-7.86665,-6.38838,
945,47.25,-7.87491,-6.39605,
946,47.3,-7.88318,-6.3948,
947,47.35,-7.89171,-6.39745,
948,47.4,-7.89998,-6.40529,
949,47.45,-7.90811,-6.4057,
950,47.5,-7.91678,-6.40703,
951,47.55,-7.92518,-6.41276,
952,47.6,-7.93318,-6.41535,
953,47.65,-7.94158,-6.41591,
954,47.7,-7.95025,-6.4205,
955,47.75,-7.95825,-6.42464,
956,47.8,-7.96651,-6.4245,
957,47.85,-7.97505,-6.43055,
958,47.9,-7.98331,-6.43275,
959,47.95,-7.99145,-6.43485,
960,48.0,-7.99985,-6.43793,
961,48.05,-8.00825,-6.44147,
962,48.1,-8.01651,-6.44242,
963,48.15,-8.02478,-6.44518,
964,48.2,-8.03305,-6.44819,
965,48.25,-8.04158,-6.44961,
966,48.3,-8.04998,-6.45496,
967,48.35,-8.05811,-6.45611,
968,48.4,-8.06665,-6.4572,
969,48.45,-8.07505,-6.4637,
970,48.5,-8.08318,-6.46387,
971,48.55,-8.09145,-6.46553,
972,48.6,-8.10011,-6.46935,
973,48.65,-8.10825,-6.47192,
974,48.7,-8.11638,-6.47155,
975,48.75,-8.12505,-6.47442,
976,48.8,-8.13318,-6.47955,
977,48.85,-8.14145,-6.47853,
978,48.9,-8.14985,-6.48228,
979,48.95,-8.15838,-6.48734,
980,49.0,-8.16665,-6.4875,
981,49.05,-8.17491,-6.49108,
982,49.1,-8.18331,-6.49427,
983,49.15,-8.19158,-6.49467,
984,49.2,-8.19998,-6.49851,
985,49.25,-8.20825,-6.49945,
986,49.3,-8.21665,-6.50123,
987,49.35,-8.22491,-6.50431,
988,49.4,-8.23318,-6.50581,
989,49.45,-8.24158,-6.50867,
990,49.5,-8.24998,-6.50898,
991,49.55,-8.25825,-6.51575,
992,49.6,-8.26651,-6.51235,
993,49.65,-8.27505,-6.51957,
994,49.7,-8.28331,-6.52115,
995,49.75,-8.29145,-6.52303,
996,49.8,-8.30011,-6.52602,
997,49.85,-8.30851,-6.53007,
998,49.9,-8.31678,-6.53085,
999,49.95,-8.32518,-6.53286,
1000,50.0,-8.33358,-6.53549,
1001,50.05,-8.34171,-6.53752,
1002,50.1,-8.35011,-6.53635,
1003,50.15,-8.35851,-6.54152,
1004,50.2,-8.36678,-6.54001,
1005,50.25,-8.37491,-6.54276,
1006,50.3,-8.38331,-6.54555,
1007,50.35,-8.39158,-6.54404,
1008,50.4,-8.39998,-6.54853,
1009,50.45,-8.40811,-6.54866,
1010,50.5,-8.41638,-6.55124,
1011,50.55,-8.42491,-6.55251,
1012,50.6,-8.43318,-6.55617,
1013,50.65,-8.44145,-6.55724,
1014,50.7,-8.45011,-6.559,
1015,50.75,-8.45851,-6.5625,
1016,50.8,-8.46651,-6.56364,
1017,50.85,-8.47491,-6.56411,
1018,50.9,-8.48345,-6.56805,
1019,50.95,-8.49171,-6.56928,
1020,51.0,-8.49998,-6.57201,
1021,51.05,-8.50851,-6.5716,
1022,51.1,-8.51665,-6.57629,
1023,51.15,-8.52478,-6.57367,
1024,51.2,-8.53318,-6.57808,
1025,51.25,-8.54145,-6.57716,
1026,51.3,-8.54971,-6.58071,
1027,51.35,-8.55811,-6.58091,
1028,51.4,-8.56651,-6.58402,
1029,51.45,-8.57505,-6.58464,
1030,51.5,-8.58345,-6.58822,
1031,51.55,-8.59145,-6.58803,
1032,51.6,-8.59998,-6.5897,
1033,51.65,-8.60838,-6.59086,
1034,51.7,-8.61651,-6.59515,
1035,51.75,-8.62491,-6.59107,
1036,51.8,-8.63358,-6.59749,
1037,51.85,-8.64158,-6.59729,
1038,51.9,-8.64985,-6.59925,
1039,51.95,-8.65838,-6.59756,
1040,52.0,-8.66651,-6.603,
1041,52.05,-8.67465,-6.59741,
1042,52.1,-8.68318,-6.60283,
1043,52.15,-8.69171,-6.59944,
1044,52.2,-8.69985,-6.60575,
1045,52.25,-8.70825,-6.59946,
1046,52.3,-8.71665,-6.60773,
1047,52.35,-8.72505,-6.60228,
1048,52.4,-8.73345,-6.60818,
1049,52.45,-8.74171,-6.60533,
1050,52.5,-8.75011,-6.60882,
1051,52.55,-8.75851,-6.60954,
1052,52.6,-8.76665,-6.60952,
1053,52.65,-8.77491,-6.60873,
1054,52.7,-8.78345,-6.61148,
1055,52.75,-8.79158,-6.61196,
1056,52.8,-8.79985,-6.61149,
1057,52.85,-8.80838,-6.61357,
1058,52.9,-8.81665,-6.61576,
1059,52.95,-8.82478,-6.61548,
1060,53.0,-8.83331,-6.61543,
1061,53.05,-8.84185,-6.62067,
1062,53.1,-8.84985,-6.61853,
1063,53.15,-8.85824,-6.62136,
1064,53.2,-8.86691,-6.61941,
1065,53.25,-8.87504,-6.62467,
1066,53.3,-8.88331,-6.62118,
1067,53.35,-8.89171,-6.62396,
1068,53.4,-8.90011,-6.6218,
1069,53.45,-8.90824,-6.62496,
1070,53.5,-8.91665,-6.62215,
1071,53.55,-8.92504,-6.62461,
1072,53.6,-8.93331,-6.62212,
1073,53.65,-8.94158,-6.62647,
1074,53.7,-8.94971,-6.62239,
1075,53.75,-8.95838,-6.62585,
1076,53.8,-8.96665,-6.62678,
1077,53.85,-8.97491,-6.62937,
1078,53.9,-8.98345,-6.62807,
1079,53.95,-8.99184,-6.63194,
1080,54.0,-8.99998,-6.63148,
1081,54.05,-9.00838,-6.63306,
1082,54.1,-9.01691,-6.63365,
1083,54.15,-9.02491,-6.6361,
1084,54.2,-9.03318,-6.63571,
1085,54.25,-9.04158,-6.63784,
1086,54.3,-9.04971,-6.63745,
1087,54.35,-9.05798,-6.64136,
1088,54.4,-9.06638,-6.64179,
1089,54.45,-9.07478,-6.64393,
1090,54.5,-9.08304,-6.64669,
1091,54.55,-9.09144,-6.64907,
1092,54.6,-9.09971,-6.65161,
1093,54.65,-9.10824,-6.6518,
1094,54.7,-9.11664,-6.65694,
1095,54.75,-9.12478,-6.65469,
1096,54.8,-9.13331,-6.65777,
1097,54.85,-9.14171,-6.65947,
1098,54.9,-9.14984,-6.66241,
1099,54.95,-9.15824,-6.66309,
1100,55.0,-9.16691,-6.66823,
1101,55.05,-9.17491,-6.66765,
1102,55.1,-9.18304,-6.67022,
1103,55.15,-9.19171,-6.66994,
1104,55.2,-9.19984,-6.6759,
1105,55.25,-9.20798,-6.67342,
1106,55.3,-9.21651,-6.67651,
1107,55.35,-9.22491,-6.67787,
1108,55.4,-9.23318,-6.68163,
1109,55.45,-9.24158,-6.68047,
1110,55.5,-9.25011,-6.6862,
1111,55.55,-9.25838,-6.68533,
1112,55.6,-9.26664,-6.68937,
1113,55.65,-9.27491,-6.6885,
1114,55.7,-9.28344,-6.69194,
1115,55.75,-9.29184,-6.69387,
1116,55.8,-9.29998,-6.69654,
1117,55.85,-9.30824,-6.6966,
1118,55.9,-9.31678,-6.69905,
1119,55.95,-9.32491,-6.70242,
1120,56.0,-9.33318,-6.70124,
1121,56.05,-9.34171,-6.70563,
1122,56.1,-9.34998,-6.70859,
1123,56.15,-9.35811,-6.70848,
1124,56.2,-9.36678,-6.71294,
1125,56.25,-9.37518,-6.71716,
1126,56.3,-9.38331,-6.7186,
1127,56.35,-9.39158,-6.72091,
1128,56.4,-9.40024,-6.72234,
1129,56.45,-9.40838,-6.7297,
1130,56.5,-9.41678,-6.72471,
1131,56.55,-9.42518,-6.73547,
1132,56.6,-9.43344,-6.73183,
1133,56.65,-9.44158,-6.73838,
1134,56.7,-9.44998,-6.73634,
1135,56.75,-9.45824,-6.74174,
1136,56.8,-9.46664,-6.74148,
1137,56.85,-9.47491,-6.74799,
1138,56.9,-9.48318,-6.74586,
1139,56.95,-9.49171,-6.75227,
1140,57.0,-9.49998,-6.75449,
1141,57.05,-9.50811,-6.75733,
1142,57.1,-9.51664,-6.75821,
1143,57.15,-9.52518,-6.76361,
1144,57.2,-9.53304,-6.76553,
1145,57.25,-9.54158,-6.76627,
1146,57.3,-9.55011,-6.7709,
1147,57.35,-9.55824,-6.77192,
1148,57.4,-9.56651,-6.77653,
1149,57.45,-9.57504,-6.77445,
1150,57.5,-9.58318,-6.78227,
1151,57.55,-9.59144,-6.77814,
1152,57.6,-9.59984,-6.7862,
1153,57.65,-9.60811,-6.78212,
1154,57.7,-9.61624,-6.78916,
1155,57.75,-9.62464,-6.78633,
1156,57.8,-9.63304,-6.7943,
1157,57.85,-9.64158,-6.79158,
1158,57.9,-9.65011,-6.80215,
1159,57.95,-9.65824,-6.79853,
1160,58.0,-9.66664,-6.80451,
1161,58.05,-9.67518,-6.80512,
1162,58.1,-9.68331,-6.81039,
1163,58.15,-9.69158,-6.80831,
1164,58.2,-9.70011,-6.81208,
1165,58.25,-9.70811,-6.81381,
1166,58.3,-9.71624,-6.81318,
1167,58.35,-9.72491,-6.81609,
1168,58.4,-9.73318,-6.81871,
1169,58.45,-9.74131,-6.82055,
1170,58.5,-9.74984,-6.82152,
1171,58.55,-9.75838,-6.82859,
1172,58.6,-9.76664,-6.82744,
1173,58.65,-9.77504,-6.83326,
1174,58.7,-9.78331,-6.83176,
1175,58.75,-9.79171,-6.83599,
1176,58.8,-9.79998,-6.83507,
1177,58.85,-9.80824,-6.8422,
1178,58.9,-9.81678,-6.84017,
1179,58.95,-9.82518,-6.8473,
1180,59.0,-9.83344,-6.8472,
1181,59.05,-9.84158,-6.851,
1182,59.1,-9.85011,-6.85273,
1183,59.15,-9.85824,-6.85728,
1184,59.2,-9.86638,-6.85867,
1185,59.25,-9.87491,-6.86154,
1186,59.3,-9.88318,-6.86553,
1187,59.35,-9.89144,-6.86802,
1188,59.4,-9.89998,-6.87272,
1189,59.45,-9.90851,-6.87817,
1190,59.5,-9.91664,-6.88334,
1191,59.55,-9.92504,-6.88166,
1192,59.6,-9.93358,-6.8951,
1193,59.65,-9.94171,-6.88664,
1194,59.7,-9.95011,-6.90227,
1195,59.75,-9.95864,-6.89706,
1196,59.8,-9.96691,-6.90853,
1197,59.85,-9.97504,-6.90513,
1198,59.9,-9.98331,-6.91581,
1199,59.95,-9.99158,-6.9123,
1200,60.0,-10.00011,-6.92366,
1201,60.05,-10.00824,-6.92182,
1202,60.1,-10.01651,-6.93158,
1203,60.15,-10.02504,-6.92827,
1204,60.2,-10.03331,-6.94166,
1205,60.25,-10.04158,-6.93943,
1206,60.3,-10.04998,-6.94856,
1207,60.35,-10.05851,-6.95051,
1208,60.4,-10.06664,-6.95716,
1209,60.45,-10.07504,-6.96151,
1210,60.5,-10.08358,-6.96609,
1211,60.55,-10.09171,-6.97329,
1212,60.6,-10.09998,-6.97573,
1213,60.65,-10.10837,-6.98048,
1214,60.7,-10.11651,-6.98382,
1215,60.75,-10.12478,-6.98878,
1216,60.8,-10.13318,-6.99055,
1217,60.85,-10.14144,-6.99832,
1218,60.9,-10.14984,-7.00032,
1219,60.95,-10.15824,-7.00855,
1220,61.0,-10.16637,-7.00993,
1221,61.05,-10.17491,-7.01635,
1222,61.1,-10.18331,-7.02099,
1223,61.15,-10.19158,-7.02512,
1224,61.2,-10.19998,-7.02963,
1225,61.25,-10.20851,-7.0345,
1226,61.3,-10.21651,-7.03944,
1227,61.35,-10.22491,-7.04187,
1228,61.4,-10.23344,-7.04753,
1229,61.45,-10.24158,-7.05106,
1230,61.5,-10.24984,-7.05736,
1231,61.55,-10.25837,-7.06044,
1232,61.6,-10.26651,-7.06895,
1233,61.65,-10.27464,-7.06794,
1234,61.7,-10.28317,-7.07835,
1235,61.75,-10.29158,-7.07979,
1236,61.8,-10.29998,-7.08971,
1237,61.85,-10.30824,-7.09132,
1238,61.9,-10.31678,-7.09831,
1239,61.95,-10.32504,-7.10409,
1240,62.0,-10.33358,-7.11027,
1241,62.05,-10.34171,-7.11377,
1242,62.1,-10.35011,-7.11842,
1243,62.15,-10.35837,-7.12431,
1244,62.2,-10.36664,-7.13109,
1245,62.25,-10.37491,-7.13174,
1246,62.3,-10.38331,-7.14023,
1247,62.35,-10.39144,-7.14523,
1248,62.4,-10.39984,-7.1489,
1249,62.45,-10.40837,-7.15681,
1250,62.5,-10.41651,-7.1606,
1251,62.55,-10.42478,-7.16682,
1252,62.6,-10.43344,-7.17014,
1253,62.65,-10.44184,-7.17837,
1254,62.7,-10.44984,-7.18135,
1255,62.75,-10.45824,-7.18466,
1256,62.8,-10.46677,-7.19023,
1257,62.85,-10.47504,-7.19439,
1258,62.9,-10.48331,-7.19734,
1259,62.95,-10.49197,-7.20342,
1260,63.0,-10.50011,-7.20723,
1261,63.05,-10.50837,-7.2097,
1262,63.1,-10.51677,-7.21335,
1263,63.15,-10.52517,-7.21855,
1264,63.2,-10.53344,-7.22066,
1265,63.25,-10.54157,-7.22512,
1266,63.3,-10.54984,-7.22549,
1267,63.35,-10.55837,-7.2301,
1268,63.4,-10.56664,-7.23217,
1269,63.45,-10.57477,-7.23625,
1270,63.5,-10.58344,-7.23811,
1271,63.55,-10.59184,-7.24266,
1272,63.6,-10.59984,-7.24532,
1273,63.65,-10.60824,-7.24613,
1274,63.7,-10.61677,-7.25131,
1275,63.75,-10.62491,-7.25576,
1276,63.8,-10.63317,-7.2568,
1277,63.85,-10.64171,-7.26177,
1278,63.9,-10.64971,-7.26454,
1279,63.95,-10.65797,-7.2656,
1280,64.0,-10.66651,-7.26996,
1281,64.05,-10.67491,-7.27511,
1282,64.10001,-10.68317,-7.27805,
1283,64.15,-10.69157,-7.2818,
1284,64.2,-10.69984,-7.28452,
1285,64.25,-10.70824,-7.2871,
1286,64.3,-10.71664,-7.292,
1287,64.35001,-10.72477,-7.29408,
1288,64.4,-10.73331,-7.29716,
1289,64.45,-10.74171,-7.30447,
1290,64.5,-10.74984,-7.30624,
1291,64.55,-10.75824,-7.30854,
1292,64.60001,-10.76691,-7.31529,
1293,64.65,-10.77477,-7.31907,
1294,64.7,-10.78304,-7.3199,
1295,64.75,-10.79157,-7.32474,
1296,64.8,-10.79984,-7.33029,
1297,64.85001,-10.80811,-7.33286,
1298,64.9,-10.81664,-7.33763,
1299,64.95,-10.82504,-7.3422,
1300,65.0,-10.83331,-7.34753,
1301,65.05,-10.84157,-7.34846,
1302,65.10001,-10.85011,-7.35617,
1303,65.15,-10.85851,-7.35884,
1304,65.2,-10.86664,-7.36496,
1305,65.25,-10.87504,-7.36572,
1306,65.3,-10.88344,-7.37151,
1307,65.35001,-10.89171,-7.37381,
1308,65.4,-10.89997,-7.37933,
1309,65.45,-10.90824,-7.38009,
1310,65.5,-10.91677,-7.38726,
1311,65.55,-10.92491,-7.39055,
1312,65.60001,-10.93317,-7.39354,
1313,65.65,-10.94157,-7.39639,
1314,65.70001,-10.94997,-7.40389,
1315,65.75,-10.95811,-7.40403,
1316,65.8,-10.96664,-7.41126,
1317,65.85001,-10.97517,-7.41488,
1318,65.9,-10.98317,-7.41827,
1319,65.95001,-10.99171,-7.42156,
1320,66.0,-11.00037,-7.42749,
1321,66.05,-11.00837,-7.4307,
1322,66.10001,-11.01677,-7.43445,
1323,66.15,-11.02517,-7.43867,
1324,66.20001,-11.03344,-7.44083,
1325,66.25,-11.04171,-7.44427,
1326,66.3,-11.04997,-7.44563,
1327,66.35001,-11.05824,-7.45191,
1328,66.4,-11.06664,-7.45085,
1329,66.45001,-11.07491,-7.46185,
1330,66.5,-11.08317,-7.45608,
1331,66.55,-11.09171,-7.4683,
1332,66.60001,-11.09997,-7.46458,
1333,66.65,-11.10811,-7.47526,
1334,66.70001,-11.11664,-7.47292,
1335,66.75,-11.12504,-7.48098,
1336,66.8,-11.13304,-7.48041,
1337,66.85001,-11.14157,-7.48586,
1338,66.9,-11.15024,-7.48929,
1339,66.95001,-11.15837,-7.49769,
1340,67.0,-11.16664,-7.49511,
1341,67.05,-11.17517,-7.50296,
1342,67.10001,-11.18331,-7.50366,
1343,67.15,-11.19157,-7.50792,
1344,67.20001,-11.19984,-7.50986,
1345,67.25,-11.20811,-7.51283,
1346,67.3,-11.21637,-7.51596,
1347,67.35001,-11.22477,-7.51921,
1348,67.4,-11.23304,-7.52523,
1349,67.45001,-11.24157,-7.52935,
1350,67.5,-11.24997,-7.53283,
1351,67.55,-11.25811,-7.53799,
1352,67.60001,-11.26664,-7.54254,
1353,67.65,-11.27517,-7.54645,
1354,67.70001,-11.28317,-7.55202,
1355,67.75,-11.29157,-7.5522,
1356,67.8,-11.30024,-7.56092,
1357,67.85001,-11.30824,-7.56163,
1358,67.9,-11.31651,-7.56777,
1359,67.95001,-11.32504,-7.56749,
1360,68.0,-11.33317,-7.57615,
1361,68.05,-11.34144,-7.5758,
1362,68.10001,-11.34984,-7.58552,
1363,68.15,-11.35824,-7.58726,
1364,68.20001,-11.36651,-7.596,
1365,68.25,-11.37477,-7.59446,
1366,68.3,-11.38331,-7.60529,
1367,68.35001,-11.39157,-7.60375,
1368,68.4,-11.39997,-7.61453,
1369,68.45001,-11.40837,-7.61517,
1370,68.5,-11.41677,-7.62233,
1371,68.55,-11.42504,-7.62521,
1372,68.60001,-11.43331,-7.63307,
1373,68.65,-11.44157,-7.63275,
1374,68.70001,-11.45011,-7.64145,
1375,68.75,-11.45824,-7.64555,
1376,68.8,-11.46651,-7.64873,
1377,68.85001,-11.47504,-7.6535,
1378,68.9,-11.48331,-7.65797,
1379,68.95001,-11.49144,-7.66613,
1380,69.0,-11.49997,-7.66676,
1381,69.05,-11.5085,-7.67721,
1382,69.10001,-11.51664,-7.67692,
1383,69.15,-11.52504,-7.68696,
1384,69.20001,-11.53357,-7.68714,
1385,69.25,-11.54184,-7.69533,
1386,69.3,-11.55011,-7.69664,
1387,69.35001,-11.5585,-7.70472,
1388,69.4,-11.56677,-7.70684,
1389,69.45001,-11.57504,-7.71386,
1390,69.5,-11.5833,-7.71775,
1391,69.55,-11.59171,-7.72059,
1392,69.60001,-11.59997,-7.72949,
1393,69.65,-11.60824,-7.73007,
1394,69.70001,-11.61637,-7.73729,
1395,69.75,-11.62491,-7.73987,
1396,69.8,-11.6333,-7.74789,
1397,69.85001,-11.64144,-7.75128,
1398,69.9,-11.64997,-7.75807,
1399,69.95001,-11.6585,-7.76292,
1400,70.0,-11.66664,-7.76979,
1401,70.05,-11.67504,-7.77093,
1402,70.10001,-11.68357,-7.78052,
1403,70.15,-11.69171,-7.78257,
1404,70.20001,-11.69997,-7.78672,
1405,70.25,-11.70824,-7.79046,
1406,70.3,-11.71637,-7.79448,
1407,70.35001,-11.7245,-7.79877,
1408,70.4,-11.73304,-7.80392,
1409,70.45001,-11.74144,-7.809,
1410,70.5,-11.7497,-7.81407,
1411,70.55,-11.7581,-7.82342,
1412,70.60001,-11.76637,-7.82219,
1413,70.65,-11.77491,-7.8287,
1414,70.70001,-11.78317,-7.83489,
1415,70.75,-11.7913,-7.83902,
1416,70.8,-11.79997,-7.83745,
1417,70.85001,-11.80837,-7.85067,
1418,70.9,-11.8165,-7.85047,
1419,70.95001,-11.8249,-7.85422,
1420,71.0,-11.83344,-7.85775,
1421,71.05,-11.84144,-7.86177,
1422,71.10001,-11.84984,-7.86145,
1423,71.15,-11.85837,-7.86598,
1424,71.20001,-11.8665,-7.8692,
1425,71.25,-11.87464,-7.86803,
1426,71.3,-11.88317,-7.87869,
1427,71.35001,-11.89157,-7.8736,
1428,71.4,-11.89984,-7.88381,
1429,71.45001,-11.90837,-7.88162,
1430,71.5,-11.91677,-7.8919,
1431,71.55,-11.92504,-7.88814,
1432,71.60001,-11.93344,-7.89632,
1433,71.65,-11.9417,-7.89508,
1434,71.70001,-11.95024,-7.90135,
1435,71.75,-11.9585,-7.89927,
1436,71.8,-11.96664,-7.90837,
1437,71.85001,-11.97504,-7.90151,
1438,71.9,-11.98344,-7.91193,
1439,71.95001,-11.99157,-7.90685,
1440,72.0,-11.99984,-7.91259,
1441,72.05,-12.00837,-7.91175,
1442,72.10001,-12.01664,-7.91665,
