	Time     	Sample     	Program     	Frequency     	Raw Dynamic	Raw Static	In-Phase     	Out-Of-Phase	Zero Displacement	Min Displacement	Max Displacement	Spring     	C*     	Measured     	Corrected     	Corrected     	Stiffness*	Total     	Stiffness     	Inertia     	Sample     	Ratio of     	Total     	Sample     	Total Applied	Static Force	Static     	Static     	Static     	Static Stress	Static     	Static Strain	Static     	Dynamic Force	Displacement	Dynamic     	Dynamic     	Storage     	Loss Modulus	Tan Delta     	Loss Viscosity	Storage     	Complex     	Shear Storage	Shear Loss	Complex     	Shear Complex 
	          	Temperature	Temperature	          	Force     	Force     	Angle     	Angle     	               	               	               	Stiffness     	          	Tan Delta     	Total Tan Delta	Total Delta	          	Stiffness'	Less Spring	          	Stiffness'	Sample to Total	Stiffness''	Stiffness''	Static Force	          	Force Corrected	Displacement	Displacement Co	          	Stress Correcte	          	Strain Correcte	          	Amplitude     	Stress     	Strain     	Modulus     	          	          	               	Viscosity     	Viscosity     	Modulus     	Modulus     	Modulus     	Modulus      
	143.271628	144.912500	143.449552	1.000001	89.000000	2075.000000	603601.500000	68941.000000	40332517.750000	38309.250000	40193.625000	0.000045	607525.828491	0.114216	0.101334	0.100990	7678.884972	7649.195165	5290.149685	1.863819	5292.013503	0.691671	776.104198	774.706409	0.145986	0.521693	0.067472	0.159262	0.027811	141487.628052	18298.996098	0.027318	0.004770	0.160477	0.030035	43522.680468	0.005152	8367443.784958	1224923.618356	0.146392	194952.494337	1331718.984480	1345913.046475	3099053.253688	453675.414206	8456627.777385	3132084.361994 
	143.401108	144.662500	143.190591	1.000001	89.000000	2075.000000	604340.750000	68876.750000	40335419.750000	38302.125000	40195.375000	0.000045	608253.030244	0.113970	0.101089	0.100747	7669.704420	7640.227335	5281.231892	1.863819	5283.095711	0.691315	773.316193	771.918433	0.145986	0.521469	0.067248	0.159171	0.027719	141426.740143	18238.108189	0.027302	0.004755	0.160394	0.030071	43500.325453	0.005158	8353343.456562	1220515.422184	0.146111	194250.908682	1329474.849294	1343591.005637	3093830.909838	452042.748957	8442037.952952	3126680.723316 
	143.530068	144.300000	142.932671	1.000001	89.000000	2075.000000	605271.000000	68655.250000	40338395.750000	38308.125000	40201.500000	0.000045	609152.301804	0.113429	0.100549	0.100213	7658.381887	7629.346859	5270.402708	1.863819	5272.266527	0.690882	768.091161	766.693432	0.145986	0.521238	0.067017	0.159076	0.027625	141364.303148	18175.671194	0.027286	0.004738	0.160294	0.030117	43473.054392	0.005166	8336220.940057	1212253.934394	0.145420	192936.053104	1326749.718313	1340704.716047	3087489.237058	448982.938665	8423902.846241	3119964.017126 
	143.664488	143.950000	142.663831	1.000001	89.000000	2075.000000	605926.625000	68556.125000	40341195.375000	38316.250000	40204.125000	0.000045	609792.601758	0.113143	0.100264	0.099930	7650.340364	7621.543106	5262.647187	1.863819	5264.511005	0.690572	765.125430	763.727730	0.145986	0.521022	0.066801	0.158988	0.027537	141305.569798	18116.937844	0.027271	0.004723	0.160222	0.030150	43453.541416	0.005172	8323958.331674	1207564.727969	0.145071	192189.743314	1324798.065119	1338666.056483	3082947.530250	447246.195544	8411093.560274	3115219.837138 
	143.795788	143.600000	142.401230	1.000001	89.000000	2075.000000	606438.250000	68766.750000	40344014.000000	38312.875000	40204.500000	0.000045	610324.681599	0.113394	0.100515	0.100179	7643.670812	7614.699682	5255.852302	1.863819	5257.716120	0.690300	766.352646	764.954974	0.145986	0.520804	0.066583	0.158899	0.027447	141246.441046	18057.809092	0.027255	0.004708	0.160159	0.030176	43436.448372	0.005176	8313214.629660	1209505.179760	0.145492	192498.575564	1323088.153191	1337018.310536	3078968.381355	447964.881393	8400740.458951	3111385.355167 
	143.925009	143.237500	142.142788	1.000001	89.000000	2075.000000	607265.750000	68655.750000	40346762.750000	38308.125000	40213.500000	0.000045	611134.439490	0.113057	0.100179	0.099846	7633.542889	7604.852849	5246.052785	1.863819	5247.916604	0.689906	762.798948	761.401304	0.145986	0.520591	0.066370	0.158812	0.027360	141188.781211	18000.149257	0.027240	0.004693	0.160067	0.030217	43411.613318	0.005183	8297720.166786	1203886.310289	0.145086	191604.305421	1320622.134788	1334449.336898	3073229.691402	445883.818625	8384599.108746	3105407.077313 
	144.055009	142.962500	141.882789	1.000001	89.000000	2075.000000	608036.750000	68679.000000	40349579.500000	38316.500000	40214.375000	0.000045	611903.174033	0.112952	0.100074	0.099742	7623.952862	7595.366376	5236.614780	1.863819	5238.478598	0.689525	761.048944	759.651329	0.145986	0.520373	0.066152	0.158723	0.027271	141129.698121	17941.066167	0.027225	0.004678	0.159979	0.030255	43387.650130	0.005190	8282797.306196	1201119.345525	0.145014	191163.929650	1318247.089641	1332035.674202	3067702.705998	444859.016861	8369433.606745	3099790.224720 
	144.187091	142.562500	141.618626	1.000001	89.000000	2075.000000	608940.500000	68459.500000	40352304.250000	38315.375000	40217.500000	0.000045	612776.660522	0.112424	0.099547	0.099220	7613.085248	7584.922498	5226.217766	1.863819	5228.081585	0.689104	756.001319	754.603732	0.145986	0.520163	0.065942	0.158637	0.027185	141072.547833	17883.915879	0.027210	0.004663	0.159881	0.030300	43361.145338	0.005197	8266358.114588	1193138.358940	0.144337	189893.717191	1315630.713109	1329264.381944	3061614.116514	441903.095904	8352021.050152	3093341.129686 
	144.317349	142.287500	141.358109	1.000001	89.000000	2075.000000	609539.625000	68176.375000	40354847.125000	38322.125000	40227.750000	0.000045	613340.502945	0.111849	0.098974	0.098652	7606.086558	7578.369899	5219.708887	1.863819	5221.572706	0.688841	750.996069	749.598508	0.145986	0.519966	0.065745	0.158556	0.027105	141019.214985	17830.583031	0.027197	0.004649	0.159820	0.030329	43344.597508	0.005202	8256066.629323	1185224.370786	0.143558	188634.167854	1313992.773655	1327463.693854	3057802.455305	438971.989180	8340706.984238	3089150.734903 
	144.451769	141.962500	141.089268	1.000001	89.000000	2075.000000	610201.750000	68063.250000	40357645.000000	38327.500000	40226.875000	0.000045	613985.978426	0.111542	0.098668	0.098349	7598.090378	7570.620621	5212.007695	1.863819	5213.871514	0.688529	747.908120	746.510587	0.145986	0.519750	0.065529	0.158468	0.027016	140960.536920	17771.904966	0.027181	0.004634	0.159748	0.030362	43324.960572	0.005208	8243889.923696	1180341.918277	0.143178	187857.102019	1312054.792299	1325435.048870	3053292.564332	437163.673436	8327960.621788	3084429.859921 
	144.579949	141.637500	140.832908	1.000001	89.000000	2075.000000	610733.500000	68027.000000	40360227.000000	38320.000000	40230.250000	0.000045	614510.439904	0.111386	0.098512	0.098195	7591.605694	7564.267173	5205.698605	1.863819	5207.562424	0.688273	746.097744	744.700237	0.145986	0.519550	0.065329	0.158386	0.026935	140906.389063	17717.757109	0.027167	0.004620	0.159688	0.030389	43308.871738	0.005212	8233914.333505	1177479.491890	0.143004	187401.533071	1310467.129068	1323798.863485	3049597.901298	436103.515515	8317680.157672	3080622.280619 
	144.714370	141.325000	140.564067	1.000001	89.000000	2075.000000	611492.875000	68121.125000	40362899.625000	38323.625000	40231.125000	0.000045	615275.567406	0.111401	0.098527	0.098210	7582.165133	7554.837615	5196.314945	1.863819	5198.178763	0.687890	745.284225	743.886745	0.145986	0.519343	0.065122	0.158301	0.026850	140850.343511	17661.711557	0.027153	0.004606	0.159600	0.030427	43284.777385	0.005219	8219077.399950	1176193.242821	0.143105	187196.820336	1308105.759623	1321432.301672	3044102.740722	435627.126971	8302810.599480	3075115.036844 
	144.847230	140.975000	140.298348	1.000001	87.000000	2075.000000	598330.750000	68177.000000	40372021.750000	38358.125000	40224.625000	0.000045	602202.449119	0.113945	0.101064	0.100722	7572.680554	7543.477318	5185.111168	1.863819	5186.974986	0.687441	763.325155	761.927769	0.145986	0.518638	0.064417	0.158013	0.026562	140659.072134	17470.440180	0.027103	0.004556	0.155911	0.029773	42284.457308	0.005107	8201362.597422	1204718.727612	0.146893	191736.788648	1305286.363468	1319293.555952	3037541.702749	446192.121338	8289372.453151	3070137.945611 
	144.983730	140.650000	140.025347	1.000001	87.000000	2075.000000	596801.375000	67881.875000	40375065.375000	38368.875000	40230.875000	0.000045	600649.506913	0.113743	0.100862	0.100523	7592.259252	7563.157555	5204.843582	1.863819	5206.707400	0.688261	763.789686	762.392330	0.145986	0.518403	0.064182	0.157917	0.026465	140595.261297	17406.629343	0.027087	0.004539	0.156097	0.029696	42334.896289	0.005094	8232562.416924	1205453.266215	0.146425	191853.694005	1310251.965031	1324223.565631	3049097.191453	446464.172672	8320348.642069	3081610.608174 
	145.112690	140.362500	139.767427	1.000001	87.000000	2075.000000	597403.375000	67752.375000	40377316.375000	38364.750000	40230.000000	0.000045	601233.046979	0.113411	0.100532	0.100195	7584.890416	7556.057864	5197.782464	1.863819	5199.646283	0.687973	760.571461	759.174129	0.145986	0.518229	0.064008	0.157845	0.026394	140548.070561	17359.438607	0.027075	0.004527	0.156032	0.029726	42317.197720	0.005099	8221397.762408	1200364.821578	0.146005	191043.843530	1308475.056485	1322348.185462	3044962.134225	444579.563548	8308565.271611	3077246.396893 
	145.247630	140.162500	139.497547	1.000001	87.000000	2075.000000	597910.625000	67451.875000	40380172.875000	38362.125000	40232.625000	0.000045	601703.308059	0.112813	0.099935	0.099604	7578.962447	7550.594335	5192.367867	1.863819	5194.231685	0.687754	755.506094	754.108791	0.145986	0.518008	0.063787	0.157755	0.026304	140488.188845	17299.556891	0.027059	0.004512	0.155982	0.029751	42303.711981	0.005103	8212836.494969	1192355.784678	0.145182	189769.166727	1307112.489532	1320816.185899	3041791.294433	441613.253585	8298939.426839	3073681.269200 
	145.380752	139.787500	139.231303	1.000001	87.000000	2075.000000	598385.250000	67321.250000	40382670.000000	38372.625000	40237.000000	0.000045	602160.325926	0.112505	0.099628	0.099300	7573.210289	7545.086377	5186.902668	1.863819	5188.766486	0.687532	752.635428	751.238150	0.145986	0.517815	0.063594	0.157676	0.026225	140435.843505	17247.211551	0.027046	0.004498	0.155932	0.029775	42290.043262	0.005107	8204195.220252	1187816.883684	0.144782	189046.778770	1305737.189036	1319351.466212	3038590.822315	439932.179142	8289736.314333	3070272.709012 
	145.514391	139.550000	138.964026	1.000001	87.000000	2075.000000	598976.250000	67180.500000	40385274.000000	38374.250000	40244.625000	0.000045	602731.920214	0.112159	0.099283	0.098959	7566.028317	7538.179471	5180.040334	1.863819	5181.904152	0.687251	749.341186	747.943934	0.145986	0.517614	0.063393	0.157594	0.026142	140381.260491	17192.628537	0.027032	0.004484	0.155868	0.029804	42272.800843	0.005112	8193344.870722	1182608.248722	0.144338	188217.799426	1304010.303642	1317523.742490	3034572.174342	438003.055082	8278252.378403	3066019.399409 
	145.645691	139.237500	138.701425	1.000001	87.000000	2075.000000	599659.000000	67185.000000	40387894.750000	38371.000000	40241.500000	0.000045	603410.921766	0.112039	0.099163	0.098840	7557.514476	7529.775665	5171.681369	1.863819	5173.545188	0.686908	747.601005	746.203779	0.145986	0.517411	0.063190	0.157511	0.026059	140326.329124	17137.697170	0.027017	0.004470	0.155790	0.029838	42251.702223	0.005118	8180128.131113	1179856.810584	0.144235	187779.894793	1301906.795868	1315379.258623	3029677.085598	436984.003920	8264778.178204	3061028.954890 
	145.776731	138.925000	138.439344	1.000001	87.000000	2075.000000	600176.875000	66980.875000	40390165.875000	38376.500000	40251.125000	0.000045	603902.905193	0.111602	0.098727	0.098408	7551.357572	7523.956237	5165.900786	1.863819	5167.764605	0.686671	743.740832	742.343630	0.145986	0.517236	0.063015	0.157439	0.025988	140278.728184	17090.096230	0.027005	0.004458	0.155737	0.029864	42237.128036	0.005122	8170988.187934	1173753.352815	0.143649	186808.500088	1300452.129884	1313801.034337	3026291.921457	434723.464005	8254861.894702	3057356.257297 
	145.908291	138.675000	138.176224	1.000001	87.000000	2075.000000	600479.250000	66951.250000	40392717.750000	38379.500000	40248.000000	0.000045	604200.132040	0.111496	0.098622	0.098304	7547.642799	7520.328083	5162.316264	1.863819	5164.180083	0.686526	742.589223	741.192046	0.145986	0.517039	0.062817	0.157358	0.025907	140225.245418	17036.613464	0.026991	0.004444	0.155704	0.029879	42228.189015	0.005125	8165320.536870	1171932.531586	0.143526	186518.707619	1299550.095916	1312866.969684	3024192.791433	434049.085772	8248992.988748	3055182.588425 
	146.037511	138.325000	137.917784	1.000001	87.000000	2075.000000	601021.750000	66847.500000	40394936.750000	38375.375000	40251.000000	0.000045	604727.816649	0.111223	0.098350	0.098034	7541.056737	7513.958368	5155.984476	1.863819	5157.848295	0.686265	739.909084	738.511930	0.145986	0.516867	0.062646	0.157288	0.025837	140178.741243	16990.109289	0.026979	0.004432	0.155645	0.029906	42212.157962	0.005130	8155309.057791	1167694.877868	0.143182	185844.264617	1297956.720795	1311194.013008	3020484.836219	432479.584396	8238481.483616	3051289.438376 
	146.172451	138.062500	137.647904	1.000001	87.000000	2075.000000	601706.750000	66699.750000	40397398.750000	38381.375000	40255.250000	0.000045	605392.327046	0.110851	0.097978	0.097667	7532.779277	7505.972528	5148.040702	1.863819	5149.904521	0.685937	736.332153	734.935024	0.145986	0.516677	0.062456	0.157210	0.025759	140127.146759	16938.514805	0.026966	0.004418	0.155570	0.029940	42191.976150	0.005135	8142748.794413	1162039.268113	0.142708	184944.147081	1295957.694375	1309087.729356	3015832.886820	430384.914116	8225247.302638	3046387.889866 
	146.304272	137.762500	137.384264	1.000001	87.000000	2075.000000	602224.125000	66493.125000	40399457.875000	38379.250000	40256.000000	0.000045	605883.843987	0.110413	0.097541	0.097234	7526.668389	7500.194681	5142.298025	1.863819	5144.161844	0.685700	732.481630	731.084521	0.145986	0.516518	0.062297	0.157145	0.025694	140083.996922	16895.364968	0.026955	0.004407	0.155516	0.029965	42177.386414	0.005140	8133668.786505	1155951.062965	0.142119	183975.179905	1294512.567378	1307520.421990	3012469.920928	428130.023320	8215399.612225	3042740.597120 
	146.432973	137.500000	137.126861	1.000001	87.000000	2075.000000	602600.500000	66555.250000	40401901.250000	38383.875000	40261.625000	0.000045	606264.763864	0.110447	0.097575	0.097267	7521.939337	7495.451806	5137.596870	1.863819	5139.460689	0.685507	732.273347	730.876263	0.145986	0.516329	0.062108	0.157068	0.025616	140032.797164	16844.165210	0.026941	0.004394	0.155473	0.029984	42165.498716	0.005143	8126235.575562	1155621.776342	0.142209	183922.772352	1293329.536051	1306341.791037	3009716.879838	428008.065312	8207994.049674	3039997.796176 
	146.564272	137.200000	136.864263	1.000001	87.000000	2075.000000	603196.875000	66316.125000	40403983.625000	38380.500000	40261.875000	0.000045	606831.359147	0.109941	0.097071	0.096768	7514.916141	7488.810302	5130.990910	1.863819	5132.854728	0.685233	727.842403	726.445340	0.145986	0.516168	0.061947	0.157002	0.025551	139989.163875	16800.531921	0.026930	0.004383	0.155410	0.030014	42148.639078	0.005148	8115790.590772	1148615.842604	0.141529	182807.744250	1291667.166408	1304539.282710	3005848.366953	425413.275039	8196668.546863	3035803.165505 
	146.697132	136.925000	136.598542	1.000001	87.000000	2075.000000	603569.250000	66296.750000	40405997.750000	38378.000000	40261.750000	0.000045	607199.389497	0.109841	0.096971	0.096669	7510.361266	7484.337720	5126.552697	1.863819	5128.416516	0.685049	726.660301	725.263259	0.145986	0.516012	0.061791	0.156938	0.025487	139946.962321	16758.330367	0.026919	0.004372	0.155369	0.030032	42137.354171	0.005151	8108773.130640	1146746.799039	0.141421	182510.276964	1290550.303824	1303391.763016	3003249.307644	424721.036681	8189458.462273	3033132.763805 
	146.831033	136.625000	136.330742	1.000001	87.000000	2075.000000	604151.375000	66205.625000	40408303.625000	38382.500000	40270.500000	0.000045	607768.104375	0.109584	0.096715	0.096415	7503.333497	7477.510167	5119.764478	1.863819	5121.628297	0.684767	724.079996	722.682977	0.145986	0.515834	0.061613	0.156865	0.025414	139898.649779	16710.017826	0.026907	0.004359	0.155305	0.030061	42119.993349	0.005156	8098039.968335	1142666.998662	0.141104	181860.957081	1288842.069342	1301609.498819	2999274.062346	423209.999504	8178260.157184	3028985.243401 
	146.958173	136.300000	136.076462	1.000001	87.000000	2075.000000	604588.500000	66097.250000	40410573.000000	38389.375000	40272.500000	0.000045	608190.842409	0.109326	0.096457	0.096160	7498.118120	7472.491488	5114.784499	1.863819	5116.648317	0.684560	721.664537	720.267541	0.145986	0.515659	0.061438	0.156793	0.025342	139851.104059	16662.472105	0.026894	0.004347	0.155258	0.030083	42107.292363	0.005160	8090165.895159	1138847.842584	0.140769	181253.119995	1287588.872666	1300283.737698	2996357.738948	421795.497253	8169930.147789	3025900.054737 
	147.087913	136.062500	135.816981	1.000001	87.000000	2075.000000	605081.875000	65962.875000	40412542.625000	38383.875000	40271.250000	0.000045	608666.720243	0.109015	0.096147	0.095852	7492.255818	7466.864136	5109.190722	1.863819	5111.054541	0.684327	718.799733	717.402756	0.145986	0.515507	0.061286	0.156731	0.025280	139809.840076	16621.208122	0.026884	0.004336	0.155205	0.030107	42092.949842	0.005164	8081321.320746	1134318.200760	0.140363	180532.205679	1286181.216044	1298789.435510	2993081.970647	420117.852133	8160541.162798	3022422.652888 
	147.217653	135.812500	135.557501	1.000001	87.000000	2075.000000	605354.500000	65956.750000	40414339.000000	38385.250000	40275.375000	0.000045	608937.076832	0.108956	0.096088	0.095794	7488.929398	7463.587123	5105.944325	1.863819	5107.808144	0.684193	718.042539	716.645581	0.145986	0.515368	0.061147	0.156674	0.025223	139772.207061	16583.575107	0.026874	0.004326	0.155175	0.030121	42084.678850	0.005167	8076188.294011	1133120.996013	0.140304	180341.664777	1285364.270113	1297953.937140	2991180.849634	419674.442968	8155291.567560	3020478.358356 
	147.351813	135.625000	135.289180	1.000001	87.000000	2075.000000	605837.125000	65910.125000	40416366.875000	38395.750000	40277.625000	0.000045	609411.820205	0.108792	0.095925	0.095632	7483.095379	7457.882140	5100.273892	1.863819	5102.137710	0.683956	716.273395	714.876457	0.145986	0.515211	0.060990	0.156610	0.025159	139729.725804	16541.093850	0.026863	0.004315	0.155121	0.030145	42070.107877	0.005171	8067222.513118	1130323.753939	0.140113	179896.470226	1283937.322896	1296478.996793	2987860.190044	418638.427385	8146024.236699	3017046.013592 
	147.480514	135.350000	135.031779	1.000001	87.000000	2075.000000	606268.250000	65772.000000	40418116.000000	38389.625000	40283.625000	0.000045	609825.505323	0.108487	0.095620	0.095330	7478.019099	7453.032957	5095.454502	1.863819	5097.318321	0.683754	713.535573	712.138653	0.145986	0.515076	0.060855	0.156555	0.025104	139693.085304	16504.453350	0.026853	0.004306	0.155075	0.030166	42057.708663	0.005174	8059602.356660	1125994.887079	0.139708	179207.510213	1282724.538289	1295182.447706	2985037.909874	417035.143363	8137877.772074	3014028.804472 
	147.614153	135.100000	134.764500	1.000001	87.000000	2075.000000	606935.375000	65763.125000	40420074.375000	38388.750000	40284.000000	0.000045	610487.786967	0.108353	0.095487	0.095198	7469.906644	7445.032349	5087.487242	1.863819	5089.351060	0.683419	711.773370	710.376470	0.145986	0.514925	0.060704	0.156493	0.025042	139652.062905	16463.430951	0.026843	0.004295	0.154999	0.030199	42037.085484	0.005180	8047004.958020	1123208.619337	0.139581	178764.062280	1280719.601614	1293135.448405	2980372.206674	416003.192347	8125016.085950	3009265.217019 
	147.741814	134.862500	134.509178	1.000001	87.000000	2075.000000	607087.500000	65747.250000	40422034.500000	38395.000000	40287.125000	0.000045	610637.317512	0.108299	0.095434	0.095145	7468.077442	7443.244614	5085.732874	1.863819	5087.596693	0.683348	711.206051	709.809171	0.145986	0.514774	0.060553	0.156431	0.024980	139611.005381	16422.373427	0.026832	0.004285	0.154983	0.030207	42032.685293	0.005181	8044231.047841	1122311.636952	0.139518	178621.303213	1280278.120447	1292678.473425	2979344.832534	415670.976649	8122144.825198	3008201.787110 
	147.871034	134.612500	134.250739	1.000001	87.000000	2075.000000	607746.250000	65511.500000	40423919.000000	38399.500000	40286.250000	0.000045	611266.931071	0.107794	0.094930	0.094646	7460.385217	7435.923539	5078.443871	1.863819	5080.307689	0.683040	706.753355	705.356494	0.145986	0.514628	0.060407	0.156371	0.024920	139571.533372	16382.901418	0.026822	0.004274	0.154913	0.030239	42013.778874	0.005187	8032706.071964	1115271.306160	0.138841	177500.800654	1278443.865020	1290707.267447	2975076.322950	413063.446726	8109759.362948	3003614.578869 
	147.999734	134.325000	133.993340	1.000001	87.000000	2075.000000	608356.375000	65651.375000	40425755.625000	38386.125000	40290.875000	0.000045	611888.537270	0.107916	0.095051	0.094766	7452.806350	7428.275174	5070.826754	1.863819	5072.690573	0.682718	706.929189	705.532346	0.145986	0.514486	0.060265	0.156313	0.024862	139533.065497	16344.433543	0.026812	0.004264	0.154840	0.030270	41993.968762	0.005192	8020662.301541	1115549.353988	0.139084	177545.053305	1276527.040942	1288814.778085	2970615.667237	413166.427403	8097868.492174	2999210.552657 
	148.130515	134.012500	133.731776	1.000001	87.000000	2075.000000	608664.250000	65377.000000	40427767.750000	38395.875000	40293.625000	0.000045	612165.272910	0.107411	0.094547	0.094267	7449.437232	7425.266046	5067.851850	1.863819	5069.715669	0.682594	702.894980	701.498157	0.145986	0.514331	0.060110	0.156250	0.024798	139490.923341	16302.291387	0.026801	0.004254	0.154812	0.030285	41986.345224	0.005195	8015958.545473	1109170.713759	0.138370	176529.861987	1275778.415506	1287933.755146	2968873.535361	410803.968059	8092332.857403	2997160.317557 
	148.258175	133.737500	133.476458	1.000001	87.000000	2075.000000	609038.500000	65514.000000	40429673.500000	38397.500000	40297.750000	0.000045	612552.021202	0.107570	0.094706	0.094424	7444.733864	7420.461583	5063.079793	1.863819	5064.943611	0.682393	703.617473	702.220670	0.145986	0.514184	0.059963	0.156189	0.024738	139451.010602	16262.378648	0.026791	0.004243	0.154766	0.030304	41973.976155	0.005198	8008413.227746	1110313.111551	0.138643	176711.680098	1274577.541844	1286769.182121	2966078.973239	411227.078352	8085015.623487	2994450.230921 
	148.388694	133.500000	133.215418	1.000001	87.000000	2075.000000	609525.375000	65516.875000	40431388.375000	38404.000000	40296.875000	0.000045	613036.413012	0.107488	0.094625	0.094344	7438.851395	7414.647818	5057.295179	1.863819	5059.158998	0.682148	702.464211	701.067425	0.145986	0.514051	0.059830	0.156135	0.024684	139415.096657	16226.464703	0.026781	0.004234	0.154711	0.030328	41958.903768	0.005202	7999266.911524	1108489.663663	0.138574	176421.469583	1273121.861559	1285287.442291	2962691.448713	410551.727283	8075705.570181	2991002.063030 
	148.517655	133.212500	132.957497	1.000001	87.000000	2075.000000	609949.250000	65352.000000	40433288.500000	38394.500000	40299.500000	0.000045	613440.275397	0.107143	0.094280	0.094003	7433.953979	7410.000072	5052.679726	1.863819	5054.543545	0.681953	699.470241	698.073474	0.145986	0.513905	0.059683	0.156075	0.024624	139375.304463	16186.672509	0.026771	0.004224	0.154667	0.030349	41946.911906	0.005206	7991969.208460	1103755.791801	0.138108	175668.051073	1271960.396963	1284033.689438	2959988.595726	408798.441408	8067828.002437	2988084.445347 
	148.646355	132.962500	132.700097	1.000001	87.000000	2075.000000	610519.125000	65339.375000	40435054.625000	38403.125000	40306.875000	0.000045	614005.566682	0.107023	0.094160	0.093883	7427.109823	7403.253338	5045.962999	1.863819	5047.826818	0.681667	697.940292	696.543543	0.145986	0.513768	0.059547	0.156019	0.024568	139338.319771	16149.687817	0.026761	0.004214	0.154602	0.030377	41929.337437	0.005211	7981349.084956	1101336.747046	0.137989	175283.048448	1270270.153150	1282306.675120	2956055.216650	407902.498906	8056976.842856	2984065.497354 
	148.779217	132.662500	132.434374	1.000001	87.000000	2075.000000	610774.250000	65353.000000	40436799.250000	38400.750000	40306.500000	0.000045	614260.693087	0.107000	0.094138	0.093861	7424.025055	7400.190283	5042.929578	1.863819	5044.793396	0.681540	697.485653	696.088921	0.145986	0.513634	0.059412	0.155964	0.024513	139301.786532	16113.154578	0.026752	0.004205	0.154573	0.030390	41921.481002	0.005213	7976552.804320	1100617.924569	0.137982	175168.644388	1269506.801983	1281534.850973	2954278.816415	407636.268359	8052127.324874	2982269.379583 
	148.908435	132.437500	132.175936	1.000001	87.000000	2075.000000	611094.000000	65324.250000	40438458.500000	38406.125000	40307.375000	0.000045	614575.572630	0.106897	0.094035	0.093759	7420.221335	7396.465389	5039.232860	1.863819	5041.096678	0.681383	696.373067	694.976352	0.145986	0.513505	0.059284	0.155911	0.024460	139267.042209	16078.410255	0.026743	0.004196	0.154537	0.030406	41911.852896	0.005215	7970707.755330	1098858.790141	0.137862	174888.669670	1268576.534281	1280575.054461	2952113.983455	406984.737089	8046096.740752	2980035.829908 
	149.037915	132.150000	131.916977	1.000001	87.000000	2075.000000	611629.625000	65261.375000	40440050.625000	38404.125000	40312.125000	0.000045	615101.491824	0.106701	0.093839	0.093565	7413.876956	7390.269069	5033.063571	1.863819	5034.927389	0.681120	694.339349	692.942650	0.145986	0.513383	0.059161	0.155861	0.024410	139233.704499	16045.072545	0.026734	0.004187	0.154478	0.030432	41895.650057	0.005220	7960953.210761	1095643.211573	0.137627	174376.894852	1267024.051525	1278967.258612	2948501.189171	405793.782064	8035994.653495	2976294.316109 
	149.166355	131.900000	131.660096	1.000001	87.000000	2075.000000	612028.750000	64973.500000	40441738.250000	38408.625000	40316.000000	0.000045	615467.908610	0.106161	0.093300	0.093031	7409.463129	7386.234364	5029.057510	1.863819	5030.921328	0.680949	689.976878	688.580196	0.145986	0.513252	0.059031	0.155808	0.024356	139198.368202	16009.736248	0.026725	0.004178	0.154439	0.030452	41885.176988	0.005223	7954619.045183	1088745.536500	0.136870	173279.096638	1266015.938561	1277819.236834	2946155.201920	403239.087593	8028781.414215	2973622.746005 
	149.296618	131.637500	131.399572	1.000001	85.000000	2075.000000	596468.500000	65284.750000	40449604.750000	38439.500000	40303.625000	0.000045	600030.640947	0.109452	0.096583	0.096285	7425.375128	7399.821078	5042.777650	1.863819	5044.641468	0.681553	715.569752	714.173149	0.145986	0.512645	0.058424	0.155559	0.024108	139033.670618	15845.038664	0.026682	0.004135	0.151022	0.029679	40958.578283	0.005091	7976312.583993	1129211.721016	0.141571	179719.484830	1269468.569761	1282126.960499	2954189.845923	418226.563339	8055847.661696	2983647.282109 
	149.426615	131.375000	131.139576	1.000001	85.000000	2075.000000	596804.500000	65243.750000	40451217.750000	38446.250000	40302.375000	0.000045	600360.190331	0.109322	0.096453	0.096156	7421.299195	7395.846578	5038.830489	1.863819	5040.694308	0.681386	714.222447	712.825860	0.145986	0.512520	0.058299	0.155508	0.024057	138999.902957	15811.271003	0.026674	0.004126	0.150985	0.029696	40948.518620	0.005094	7970071.548739	1127081.461084	0.141414	179380.443700	1268475.278937	1281095.967076	2951878.351385	417437.578179	8049369.733833	2981248.049568 
	149.558956	131.200000	130.874895	1.000001	85.000000	2075.000000	597058.375000	65042.125000	40452999.375000	38441.250000	40306.625000	0.000045	600590.693553	0.108938	0.096070	0.095776	7418.450943	7393.275880	5036.289981	1.863819	5038.153800	0.681279	711.137434	709.740865	0.145986	0.512383	0.058162	0.155452	0.024000	138962.606384	15773.974430	0.026664	0.004117	0.150962	0.029708	40942.107928	0.005096	7966054.635971	1122203.635020	0.140873	178604.114185	1267835.967921	1280354.431850	2950390.605915	415630.975933	8044710.526907	2979522.417373 
	149.691816	130.950000	130.609175	1.000001	85.000000	2075.000000	597005.375000	64807.625000	40454785.625000	38444.375000	40310.250000	0.000045	600512.652687	0.108555	0.095688	0.095398	7419.415024	7394.507258	5037.551620	1.863819	5039.415438	0.681336	708.426886	707.030335	0.145986	0.512245	0.058024	0.155395	0.023944	138925.214257	15736.582303	0.026654	0.004107	0.150974	0.029705	40945.542602	0.005095	7968049.469590	1117917.892815	0.140300	177922.017669	1268153.455300	1280573.867671	2951129.433181	414043.664005	8046089.283926	2980033.068121 
