	Time     	Sample     	Program     	Frequency     	Raw Dynamic	Raw Static	In-Phase     	Out-Of-Phase	Zero Displacement	Min Displacement	Max Displacement	Spring     	C*     	Measured     	Corrected     	Corrected     	Stiffness*	Total     	Stiffness     	Inertia     	Sample     	Ratio of     	Total     	Sample     	Total Applied	Static Force	Static     	Static     	Static     	Static Stress	Static     	Static Strain	Static     	Dynamic Force	Displacement	Dynamic     	Dynamic     	Storage     	Loss Modulus	Tan Delta     	Loss Viscosity	Storage     	Complex     	Shear Storage	Shear Loss	Complex     	Shear Complex 
	          	Temperature	Temperature	          	Force     	Force     	Angle     	Angle     	               	               	               	Stiffness     	          	Tan Delta     	Total Tan Delta	Total Delta	          	Stiffness'	Less Spring	          	Stiffness'	Sample to Total	Stiffness''	Stiffness''	Static Force	          	Force Corrected	Displacement	Displacement Co	          	Stress Correcte	          	Strain Correcte	          	Amplitude     	Stress     	Strain     	Modulus     	          	          	               	Viscosity     	Viscosity     	Modulus     	Modulus     	Modulus     	Modulus      
	376.620705	320.600000	303.541268	1.000001	36.000000	2074.000000	603416.125000	15793.375000	41915101.625000	39970.000000	41873.500000	0.000045	603622.771774	0.026173	0.013435	0.013434	3126.149817	3127.462238	792.515158	1.863819	794.378977	0.253850	42.037491	40.653981	0.140772	0.395759	0.033890	0.109204	0.007680	121753.128842	10425.978681	0.019328	0.001359	0.023823	0.030014	7329.125962	0.005312	1380784.869503	70664.510797	0.051177	11246.597285	219758.563243	220046.158951	511401.803520	26172.041036	1382591.888062	512071.069652 
	376.751745	320.825000	303.803347	1.000001	36.000000	2074.000000	604151.750000	15609.250000	41914482.000000	39980.500000	41877.750000	0.000045	604353.361630	0.025837	0.013098	0.013097	3122.370682	3123.693551	788.738304	1.863819	790.602123	0.252948	40.935254	39.551739	0.140772	0.395805	0.033936	0.109224	0.007699	121767.482001	10440.331839	0.019332	0.001363	0.023739	0.030050	7303.075010	0.005319	1374219.964200	68748.599716	0.050027	10941.670808	218713.726941	218987.247374	508970.357111	25462.444339	1375938.545127	509606.868566 
	376.885125	321.200000	304.070108	1.000001	36.000000	2074.000000	604322.875000	15933.875000	41913822.125000	39978.000000	41872.375000	0.000045	604532.898708	0.026366	0.013628	0.013627	3121.443385	3122.743260	787.779314	1.863819	789.643133	0.252718	42.577408	41.193888	0.140772	0.395855	0.033986	0.109245	0.007720	121782.767666	10455.617504	0.019335	0.001366	0.023717	0.030059	7296.434874	0.005320	1372553.053093	71602.973539	0.052168	11395.958151	218448.430009	218745.478663	508352.982627	26519.619829	1374419.466310	509044.246782 
	377.017985	321.550000	304.335828	1.000001	36.000000	2074.000000	604535.500000	16085.000000	41913165.500000	39975.250000	41873.250000	0.000045	604749.450587	0.026607	0.013868	0.013867	3120.325642	3121.614144	786.641540	1.863819	788.505359	0.252445	43.313412	41.929887	0.140772	0.395904	0.034035	0.109266	0.007741	121797.978196	10470.828034	0.019339	0.001370	0.023691	0.030070	7288.555464	0.005322	1370575.380896	72882.282854	0.053176	11599.566391	218133.673952	218441.867901	507620.511443	26993.438094	1372511.822125	508337.711898 
	377.147725	321.800000	304.595308	1.000001	36.000000	2074.000000	604491.875000	15886.625000	41912872.875000	39973.375000	41873.750000	0.000045	604700.596820	0.026281	0.013542	0.013541	3120.577733	3121.880438	786.903975	1.863819	788.767794	0.252507	42.298604	40.915076	0.140772	0.395926	0.034057	0.109275	0.007750	121804.756818	10477.606656	0.019341	0.001372	0.023697	0.030067	7290.359744	0.005322	1371031.544741	71118.344532	0.051872	11318.827110	218206.274625	218499.643325	507789.461015	26340.127604	1372874.836102	508472.161519 
	377.279805	322.050000	304.859469	1.000001	36.000000	2074.000000	604952.875000	16017.125000	41912535.875000	39968.500000	41873.125000	0.000045	605164.877752	0.026477	0.013738	0.013737	3118.183634	3119.475787	784.494881	1.863819	786.358699	0.251930	42.876463	41.492932	0.140772	0.395952	0.034083	0.109286	0.007761	121812.563418	10485.413256	0.019343	0.001374	0.023643	0.030090	7273.692427	0.005326	1366844.070455	72122.771018	0.052766	11478.686424	217539.817922	217842.449085	506238.544613	26712.137414	1368745.559641	506942.799867 
	377.413967	322.300000	305.127793	1.000001	36.000000	2074.000000	605145.750000	16275.500000	41911896.500000	39971.625000	41870.625000	0.000045	605364.576634	0.026895	0.014156	0.014155	3117.155001	3118.427987	783.438649	1.863819	785.302467	0.251676	44.167181	42.783646	0.140772	0.396000	0.034131	0.109306	0.007781	121827.374638	10500.224477	0.019346	0.001377	0.023619	0.030100	7266.361689	0.005327	1365008.134174	74366.281293	0.054480	11835.751891	217247.619819	217569.789584	505558.568213	27543.067146	1367032.388115	506308.291894 
	377.546306	322.600000	305.392470	1.000001	36.000000	2074.000000	605328.875000	16316.625000	41911330.375000	39969.625000	41873.125000	0.000045	605548.742184	0.026955	0.014216	0.014215	3116.206981	3117.476450	782.479645	1.863819	784.343464	0.251445	44.340125	42.956586	0.140772	0.396043	0.034174	0.109324	0.007799	121840.489128	10513.338967	0.019349	0.001380	0.023598	0.030109	7259.701934	0.005329	1363341.199742	74666.884813	0.054768	11883.594390	216982.319174	217307.493313	504941.185090	27654.401783	1365384.330729	505697.900270 
	377.676046	322.850000	305.651951	1.000001	36.000000	2074.000000	605775.500000	16238.750000	41911352.000000	39967.000000	41880.000000	0.000045	605993.113329	0.026807	0.014068	0.014067	3113.921885	3115.195806	780.199286	1.863819	782.063105	0.250898	43.845297	42.461757	0.140772	0.396041	0.034172	0.109323	0.007798	121839.988175	10512.838014	0.019349	0.001380	0.023546	0.030131	7243.891686	0.005333	1359377.492934	73806.776854	0.054295	11746.704065	216351.476142	216670.132426	503473.145531	27335.843279	1361379.670997	504214.692962 
	377.803966	323.125000	305.907791	1.000001	36.000000	2074.000000	606221.625000	16321.625000	41910743.375000	39973.250000	41871.750000	0.000045	606441.303063	0.026924	0.014184	0.014183	3111.620544	3112.887207	777.882659	1.863819	779.746477	0.250340	44.176929	42.793384	0.140772	0.396087	0.034218	0.109342	0.007817	121854.087312	10526.937151	0.019353	0.001384	0.023494	0.030154	7227.786972	0.005337	1355350.745135	74383.209162	0.054881	11838.446043	215710.599833	216035.209364	501981.757457	27549.336727	1357390.328587	502737.158736 
	377.933706	323.450000	306.167271	1.000001	36.000000	2074.000000	606778.750000	16440.000000	41910699.250000	39967.000000	41872.500000	0.000045	607001.420963	0.027094	0.014355	0.014354	3108.749259	3110.005729	775.000599	1.863819	776.864417	0.249646	44.665849	43.282304	0.140772	0.396090	0.034221	0.109344	0.007819	121855.109497	10527.959336	0.019353	0.001384	0.023429	0.030181	7207.739917	0.005342	1350341.165268	75233.046364	0.055714	11973.701728	214913.301066	215246.594650	500126.357507	27864.091246	1352435.312273	500901.967508 
	378.068647	323.775000	306.437151	1.000001	36.000000	2074.000000	606604.625000	16359.375000	41909913.125000	39949.250000	41872.125000	0.000045	606825.180939	0.026969	0.014230	0.014229	3109.652132	3110.914993	775.899492	1.863819	777.763310	0.249861	44.289638	42.906087	0.140772	0.396149	0.034280	0.109368	0.007844	121873.320721	10546.170560	0.019357	0.001388	0.023449	0.030173	7213.971968	0.005340	1351903.615536	74579.108483	0.055166	11869.624364	215161.972553	215489.123659	500705.042791	27621.892031	1353959.168188	501466.358588 
	378.199947	324.050000	306.699751	1.000001	36.000000	2074.000000	607077.875000	16380.125000	41909206.125000	39961.875000	41872.125000	0.000045	607298.818383	0.026982	0.014243	0.014242	3107.226888	3108.486952	773.462121	1.863819	775.325940	0.249273	44.295949	42.912393	0.140772	0.396202	0.034334	0.109391	0.007866	121889.699133	10562.548971	0.019361	0.001392	0.023394	0.030196	7196.978492	0.005344	1347666.992708	74590.068571	0.055348	11871.368715	214487.693622	214815.968006	499135.923225	27625.951323	1349729.603129	499899.853011 
	378.329427	324.262500	306.958712	1.000001	36.000000	2074.000000	606996.125000	16437.125000	41908801.125000	39965.500000	41875.375000	0.000045	607218.638419	0.027079	0.014340	0.014339	3107.637181	3108.893282	773.863107	1.863819	775.726925	0.249369	44.604975	43.221415	0.140772	0.396233	0.034364	0.109404	0.007879	121899.081468	10571.931307	0.019363	0.001394	0.023403	0.030192	7199.760085	0.005344	1348363.983188	75127.209643	0.055717	11956.857304	214598.623014	214931.466836	499394.067848	27824.892460	1350455.304254	500168.631205 
	378.458647	324.562500	307.217152	1.000001	36.000000	2074.000000	607663.625000	16377.375000	41908563.625000	39966.875000	41884.875000	0.000045	607884.281389	0.026951	0.014212	0.014211	3104.234269	3105.492953	770.459643	1.863819	772.323461	0.248547	44.158440	42.774879	0.140772	0.396251	0.034382	0.109411	0.007886	121904.583482	10577.433320	0.019365	0.001396	0.023326	0.030225	7176.015504	0.005350	1342448.102569	74351.042747	0.055385	11833.326603	213657.082117	213984.523639	497203.000951	27537.423239	1344505.479962	497964.992578 
	378.588127	324.750000	307.476112	1.000001	36.000000	2074.000000	608044.250000	16435.500000	41908097.000000	39969.750000	41880.750000	0.000045	608266.336088	0.027030	0.014291	0.014290	3102.284486	3103.537907	768.498439	1.863819	770.362257	0.248072	44.374939	42.991374	0.140772	0.396286	0.034417	0.109426	0.007901	121915.393547	10588.243385	0.019367	0.001398	0.023281	0.030244	7162.299327	0.005353	1339039.149081	74727.354130	0.055807	11893.218373	213114.530748	213446.133390	495940.425586	27676.797826	1341122.671581	496712.100585 
	378.722027	325.000000	307.743912	1.000001	36.000000	2074.000000	608574.375000	16401.375000	41907793.625000	39963.250000	41875.000000	0.000045	608795.347394	0.026950	0.014211	0.014210	3099.588763	3100.843252	765.799780	1.863819	767.663598	0.247417	44.089509	42.705941	0.140772	0.396309	0.034440	0.109436	0.007911	121922.421722	10595.271561	0.019369	0.001400	0.023220	0.030271	7143.407607	0.005358	1334348.355713	74231.215970	0.055631	11814.255595	212367.968388	212696.334318	494203.094709	27493.042952	1336411.541337	494967.237532 
	378.854627	325.325000	308.009113	1.000001	36.000000	2074.000000	608931.250000	16460.000000	41907279.250000	39959.750000	41875.000000	0.000045	609153.674229	0.027031	0.014292	0.014291	3097.765469	3099.014742	763.964479	1.863819	765.828298	0.246971	44.312902	42.929330	0.140772	0.396348	0.034479	0.109452	0.007927	121934.338128	10607.187967	0.019372	0.001403	0.023178	0.030289	7130.531643	0.005361	1331158.247284	74619.509834	0.056056	11876.054433	211860.247265	212192.848701	493021.573068	27636.855494	1333248.045399	493795.572370 
	378.983068	325.550000	308.265994	1.000001	36.000000	2074.000000	608846.250000	17001.000000	41906763.750000	39960.000000	41869.750000	0.000045	609083.565810	0.027923	0.015184	0.015182	3098.122037	3099.330843	764.273775	1.863819	766.137593	0.247046	47.082992	45.699417	0.140772	0.396386	0.034517	0.109468	0.007943	121946.280688	10619.130527	0.019375	0.001406	0.023185	0.030285	7132.684354	0.005360	1331695.862725	79434.457301	0.059649	12642.376517	211945.811352	212322.529736	493220.689898	29420.169371	1334062.856017	494097.354080 
	379.112297	325.862500	308.524453	1.000001	36.000000	2074.000000	609153.625000	16691.875000	41906827.125000	39955.625000	41876.375000	0.000045	609382.275375	0.027402	0.014662	0.014661	3096.603387	3097.834961	762.778730	1.863819	764.642548	0.246683	45.444620	44.061045	0.140772	0.396382	0.034513	0.109466	0.007941	121944.812478	10617.662317	0.019375	0.001406	0.023151	0.030300	7122.201037	0.005363	1329097.184589	76586.649448	0.057623	12189.134179	211532.219209	211883.115786	492258.216514	28365.425721	1331301.934557	493074.790577 
	379.243329	326.137500	308.786516	1.000001	36.000000	2074.000000	609778.625000	16876.875000	41906687.375000	39963.250000	41877.625000	0.000045	610012.131368	0.027677	0.014938	0.014936	3093.406050	3094.622120	759.564044	1.863819	761.427862	0.245901	46.249394	44.865818	0.140772	0.396392	0.034523	0.109471	0.007946	121948.050072	10620.899910	0.019375	0.001406	0.023077	0.030331	7099.616863	0.005368	1323509.435657	77985.501513	0.058923	12411.768223	210642.902050	211008.256176	490188.679873	28883.519079	1325805.025152	491038.898204 
	379.374889	326.412500	309.049636	1.000001	36.000000	2074.000000	610091.000000	16598.250000	41906068.250000	39961.250000	41869.625000	0.000045	610316.745784	0.027206	0.014467	0.014466	3091.862104	3093.098217	758.031966	1.863819	759.895784	0.245527	44.770222	43.386641	0.140772	0.396439	0.034570	0.109490	0.007965	121962.393444	10635.243283	0.019379	0.001410	0.023042	0.030346	7088.820332	0.005371	1320846.387377	75414.404532	0.057096	12002.565754	210219.065088	210561.432630	489202.365695	27931.260938	1322997.547789	489999.091774 
	379.504368	326.612500	309.308595	1.000001	36.000000	2074.000000	610517.375000	16974.375000	41905998.875000	39960.125000	41874.625000	0.000045	610753.300919	0.027803	0.015064	0.015063	3089.652098	3090.858943	755.791776	1.863819	757.655595	0.244980	46.583208	45.199626	0.140772	0.396444	0.034575	0.109492	0.007967	121964.000675	10636.850513	0.019379	0.001410	0.022991	0.030368	7073.039834	0.005375	1316952.502984	78565.724544	0.059657	12504.113513	209599.334630	209971.983684	487760.186290	29098.416498	1319293.927898	488627.380703 
	379.635148	326.850000	309.570155	1.000001	36.000000	2074.000000	610889.125000	16940.125000	41905311.125000	39955.125000	41877.125000	0.000045	611123.957048	0.027730	0.014991	0.014990	3087.778176	3088.986736	753.910487	1.863819	755.774305	0.244520	46.329536	44.945949	0.140772	0.396496	0.034627	0.109514	0.007989	121979.934066	10652.783904	0.019383	0.001414	0.022948	0.030386	7059.750872	0.005378	1313682.456267	78124.784187	0.059470	12433.935732	209078.890943	209448.288119	486549.057877	28935.105255	1316003.449011	487408.684819 
	379.764370	327.150000	309.828597	1.000001	36.000000	2074.000000	611091.250000	17102.750000	41904926.750000	39958.000000	41881.125000	0.000045	611330.532432	0.027987	0.015248	0.015246	3086.734782	3087.930402	752.849077	1.863819	754.712895	0.244260	47.107094	45.723505	0.140772	0.396525	0.034656	0.109526	0.008001	121988.839113	10661.688951	0.019385	0.001416	0.022923	0.030396	7052.246339	0.005380	1311837.519629	79476.327095	0.060584	12649.040296	208785.260390	209168.073990	485865.748011	29435.676702	1314242.810319	486756.596414 
	379.895929	327.462500	310.091715	1.000001	36.000000	2074.000000	611446.125000	17291.625000	41904686.875000	39957.250000	41877.250000	0.000045	611690.578702	0.028280	0.015540	0.015539	3084.917903	3086.097992	751.013498	1.863819	752.877317	0.243810	47.982244	46.598653	0.140772	0.396543	0.034674	0.109534	0.008009	121994.396467	10667.246305	0.019387	0.001418	0.022881	0.030414	7039.268843	0.005383	1308646.928422	80997.504026	0.061894	12891.142932	208277.462430	208676.023833	484684.047564	29999.075565	1311151.165551	485611.542797 
	380.030609	327.650000	310.361076	1.000001	36.000000	2074.000000	611839.125000	17306.875000	41904246.375000	39951.750000	41870.250000	0.000045	612083.852755	0.028287	0.015547	0.015546	3082.935792	3084.113801	749.023489	1.863819	750.887308	0.243322	47.972226	46.588631	0.140772	0.396576	0.034707	0.109548	0.008023	122004.601895	10677.451733	0.019389	0.001420	0.022835	0.030434	7025.176687	0.005387	1305187.906080	80980.084595	0.062045	12888.370546	207726.942363	208126.386310	483402.928178	29992.623924	1307697.688412	484332.477190 
	380.162429	327.887500	310.624717	1.000001	36.000000	2074.000000	612080.375000	17385.125000	41903719.125000	39946.375000	41875.500000	0.000045	612327.223004	0.028403	0.015663	0.015662	3081.710476	3082.881782	747.784505	1.863819	749.648324	0.243018	48.312785	46.929186	0.140772	0.396616	0.034747	0.109564	0.008040	122016.817220	10689.667058	0.019392	0.001423	0.022807	0.030446	7016.386120	0.005389	1303034.311238	81572.034993	0.062602	12982.582303	207384.187370	207790.155239	482605.300459	30211.864812	1305585.084610	483550.031337 
	380.292170	328.162500	310.884197	1.000001	36.000000	2074.000000	612048.625000	17066.625000	41903763.625000	39954.000000	41875.000000	0.000045	612286.525291	0.027884	0.015145	0.015144	3081.915312	3083.111461	748.014772	1.863819	749.878591	0.243074	46.716611	45.333012	0.140772	0.396612	0.034743	0.109563	0.008038	122015.786240	10688.636079	0.019392	0.001423	0.022812	0.030444	7018.018784	0.005388	1303434.560166	78797.574819	0.060454	12541.013602	207447.888914	207826.619174	482753.540802	29184.286970	1305814.194452	483634.886834 
	380.420610	328.437500	311.141079	1.000001	36.000000	2074.000000	612911.500000	17556.250000	41903098.750000	39943.250000	41876.000000	0.000045	613162.889244	0.028644	0.015904	0.015903	3077.510480	3078.666376	743.560904	1.863819	745.424723	0.241979	48.987632	47.604028	0.140772	0.396662	0.034793	0.109584	0.008059	122031.190187	10704.040025	0.019395	0.001426	0.022709	0.030487	6986.402175	0.005396	1295692.872687	82745.042304	0.063862	13169.272067	206215.762060	206635.839701	479886.249143	30646.311964	1298332.300437	480863.814977 
	380.549830	328.675000	311.399518	1.000001	36.000000	2074.000000	612881.250000	17813.250000	41902338.500000	39943.000000	41873.500000	0.000045	613140.064322	0.029065	0.016324	0.016323	3077.625044	3078.760153	743.644636	1.863819	745.508454	0.241999	50.284406	48.900796	0.140772	0.396720	0.034851	0.109608	0.008083	122048.803987	10721.653825	0.019400	0.001431	0.022711	0.030486	6986.974244	0.005396	1295838.414516	84999.076687	0.065594	13528.012497	206238.925743	206682.126982	479940.153524	31481.139514	1298623.132234	480971.530457 
	380.679310	328.887500	311.658478	1.000001	36.000000	2074.000000	613428.625000	17688.625000	41902113.875000	39948.000000	41876.875000	0.000045	613683.603678	0.028836	0.016096	0.016094	3074.899193	3076.043359	740.924874	1.863819	742.788692	0.241329	49.535352	48.151740	0.140772	0.396737	0.034868	0.109615	0.008090	122054.008234	10726.858072	0.019401	0.001432	0.022648	0.030513	6967.629115	0.005401	1291110.940075	83697.072345	0.064826	13320.792234	205486.525414	205917.837091	478189.237065	30998.915683	1293820.953416	479192.945710 
	380.813730	329.200000	311.927318	1.000001	36.000000	2074.000000	613759.625000	17741.375000	41901954.125000	39939.250000	41872.750000	0.000045	614015.988120	0.028906	0.016166	0.016164	3073.234662	3074.373881	739.253284	1.863819	741.117102	0.240917	49.724858	48.341245	0.140772	0.396749	0.034880	0.109620	0.008095	122057.709428	10730.559267	0.019402	0.001433	0.022610	0.030530	6955.721826	0.005403	1288205.392717	84026.468338	0.065228	13373.217193	205024.093556	205459.781652	477113.108414	31120.914199	1290942.903930	478127.001456 
	380.946331	329.325000	312.192520	1.000001	36.000000	2074.000000	614098.000000	18048.250000	41901473.000000	39935.750000	41874.250000	0.000045	614363.160461	0.029390	0.016649	0.016648	3071.497998	3072.611297	737.484342	1.863819	739.348160	0.240479	51.182715	49.799098	0.140772	0.396785	0.034916	0.109635	0.008111	122068.856507	10741.706345	0.019405	0.001436	0.022569	0.030547	6943.097666	0.005406	1285130.627936	86560.499876	0.067355	13776.520518	204534.729930	204998.166492	475974.306643	32059.444398	1288042.488041	477052.773348 
	381.075810	329.587500	312.451479	1.000001	36.000000	2074.000000	614629.375000	17959.375000	41901164.375000	39941.500000	41872.750000	0.000045	614891.704094	0.029220	0.016479	0.016478	3068.857825	3069.977495	734.846461	1.863819	736.710280	0.239827	50.616942	49.233323	0.140772	0.396808	0.034939	0.109645	0.008120	122076.007013	10748.856851	0.019406	0.001437	0.022507	0.030573	6924.257543	0.005411	1280545.479069	85577.072091	0.066829	13620.003249	203804.981401	204259.577333	474276.103359	31695.211886	1283401.791814	475333.996968 
	381.203991	329.862500	312.707840	1.000001	36.000000	2074.000000	615055.875000	18053.125000	41900663.375000	39938.000000	41876.250000	0.000045	615320.765694	0.029352	0.016612	0.016610	3066.717918	3067.829024	732.691368	1.863819	734.555186	0.239293	50.986921	49.603298	0.140772	0.396846	0.034977	0.109661	0.008136	122087.614709	10760.464547	0.019409	0.001440	0.022457	0.030594	6908.834158	0.005415	1276799.508481	86220.161132	0.067528	13722.353968	203208.792137	203671.589085	472888.706845	31933.393012	1279707.349766	473965.685098 
	381.371172	330.212500	313.042201	1.000001	35.000000	2072.000000	600909.625000	17254.375000	41788013.875000	39860.375000	41748.000000	0.000045	601157.292956	0.028714	0.015974	0.015972	3051.777213	3052.907231	716.263941	1.863819	718.127759	0.235084	48.790442	47.405927	0.130345	0.394909	0.033040	0.113224	0.011699	121491.829080	10164.678919	0.020040	0.002071	0.021449	0.029890	6598.783082	0.005290	1248245.451681	82400.703560	0.066013	13114.468897	198664.276452	199096.670069	462313.130252	30518.779096	1250962.263055	463319.356687 
	381.501431	330.412500	313.302720	1.000001	35.000000	2072.000000	600819.500000	17375.000000	41786628.000000	39852.250000	41747.000000	0.000045	601070.679875	0.028919	0.016179	0.016177	3052.216968	3053.337295	716.675275	1.863819	718.539094	0.235186	49.423435	48.038908	0.130345	0.395014	0.033145	0.113268	0.011743	121523.993558	10196.843396	0.020047	0.002078	0.021459	0.029886	6601.633373	0.005290	1248960.430485	83500.948361	0.066856	13289.578157	198778.068773	199221.819871	462577.937217	30926.277171	1251748.603073	463610.593731 
	381.634292	330.700000	313.568442	1.000001	35.000000	2072.000000	601543.000000	17663.500000	41785125.500000	39855.375000	41747.250000	0.000045	601802.276567	0.029364	0.016623	0.016622	3048.506461	3049.601317	712.918986	1.863819	714.782804	0.234242	50.719338	49.334800	0.130345	0.395127	0.033258	0.113316	0.011791	121558.865528	10231.715366	0.020056	0.002087	0.021373	0.029922	6575.162450	0.005296	1242431.270082	85753.458923	0.069021	13648.076063	197738.921444	198209.361620	460159.729660	31760.540342	1245387.135229	461254.494529 
	381.766631	331.050000	313.833121	1.000001	35.000000	2072.000000	601681.875000	17560.625000	41784197.625000	39855.875000	41741.375000	0.000045	601938.081744	0.029186	0.016446	0.016444	3047.818678	3048.921911	712.227034	1.863819	714.090852	0.234068	50.166114	48.781568	0.130345	0.395197	0.033328	0.113345	0.011820	121580.401254	10253.251093	0.020061	0.002092	0.021357	0.029929	6570.260166	0.005297	1241228.523083	84791.834469	0.068313	13495.028899	197547.498465	198007.903769	459714.267809	31404.383137	1244121.337213	460785.680449 
	381.896371	331.312500	314.092600	1.000001	35.000000	2072.000000	602385.500000	17599.500000	41783138.500000	39837.500000	41740.000000	0.000045	602642.541653	0.029216	0.016476	0.016474	3044.255925	3045.354572	708.645371	1.863819	710.509189	0.233166	50.200094	48.815539	0.130345	0.395277	0.033408	0.113378	0.011854	121604.983630	10277.833469	0.020067	0.002098	0.021274	0.029964	6544.958874	0.005303	1235002.897642	84850.883631	0.068705	13504.426858	196556.660187	197020.024893	457408.480608	31426.253197	1237914.306258	458486.780096 
	382.025851	331.575000	314.351561	1.000001	35.000000	2072.000000	602649.750000	17767.250000	41782433.500000	39844.625000	41743.875000	0.000045	602911.599115	0.029482	0.016741	0.016740	3042.897385	3043.981433	707.262696	1.863819	709.126514	0.232818	50.985685	49.601125	0.130345	0.395330	0.033461	0.113401	0.011876	121621.346957	10294.196796	0.020071	0.002102	0.021243	0.029977	6535.167042	0.005306	1232599.540160	86216.383649	0.069947	13721.752763	196174.154267	196653.465012	456518.348207	31931.993944	1235611.140777	457633.755843 
	382.158452	331.800000	314.616761	1.000001	35.000000	2072.000000	603091.875000	17768.125000	41781517.875000	39853.500000	41740.875000	0.000045	603353.558005	0.029462	0.016721	0.016720	3040.668450	3041.751625	705.020501	1.863819	706.884319	0.232252	50.886995	49.502428	0.130345	0.395399	0.033530	0.113430	0.011905	121642.599236	10315.449074	0.020076	0.002107	0.021191	0.029999	6519.276068	0.005310	1228702.169889	86044.828608	0.070029	13694.448952	195553.869015	196032.787101	455074.877737	31868.455040	1231711.303358	456189.371614 
	382.289232	332.075000	314.878322	1.000001	35.000000	2072.000000	603348.625000	17988.125000	41780433.875000	39841.125000	41744.250000	0.000045	603616.712766	0.029814	0.017073	0.017071	3039.342830	3040.406776	703.660983	1.863819	705.524802	0.231907	51.934892	50.550316	0.130345	0.395481	0.033612	0.113464	0.011939	121667.759997	10340.609836	0.020082	0.002113	0.021160	0.030012	6509.614185	0.005312	1226339.064954	87866.262787	0.071649	13984.338976	195177.769481	195678.111797	454199.653687	32543.060292	1229482.810929	455364.004048 
	382.422092	332.300000	315.144042	1.000001	35.000000	2072.000000	603973.750000	17847.250000	41779683.500000	39847.000000	41740.125000	0.000045	604237.383006	0.029550	0.016809	0.016808	3036.220829	3037.295733	700.539785	1.863819	702.403604	0.231118	51.079639	49.695057	0.130345	0.395538	0.033669	0.113488	0.011963	121685.177221	10358.027059	0.020086	0.002117	0.021087	0.030043	6487.450155	0.005317	1220913.816446	86379.655467	0.070750	13747.738260	194314.315048	194800.034240	452190.302387	31992.464988	1223965.682553	453320.623168 
	382.550273	332.562500	315.400403	1.000001	35.000000	2072.000000	604790.125000	18235.875000	41779199.375000	39849.750000	41744.750000	0.000045	605064.990257	0.030152	0.017411	0.017410	3032.067890	3033.107971	696.345471	1.863819	698.209289	0.230055	52.837014	51.452428	0.130345	0.395574	0.033705	0.113503	0.011978	121696.414526	10369.264365	0.020089	0.002120	0.020990	0.030084	6457.609326	0.005325	1213623.283694	89434.308295	0.073692	14233.900972	193153.991642	193677.743750	449490.105072	33123.817887	1216914.117850	450708.932537 
	382.680792	332.800000	315.661443	1.000001	35.000000	2072.000000	605092.250000	18287.500000	41778382.750000	39845.750000	41745.250000	0.000045	605368.535412	0.030223	0.017482	0.017480	3030.547544	3031.582634	694.809078	1.863819	696.672897	0.229664	53.023412	51.638819	0.130345	0.395636	0.033767	0.113529	0.012004	121715.369870	10388.219708	0.020094	0.002125	0.020955	0.030099	6446.639514	0.005327	1210952.735783	89758.292281	0.074122	14285.464584	192728.961078	193257.669800	448501.013253	33243.811956	1214274.713289	449731.375292 
	382.809232	333.012500	315.918323	1.000001	35.000000	2072.000000	605009.625000	18084.125000	41777775.875000	39834.000000	41739.500000	0.000045	605279.837695	0.029891	0.017150	0.017148	3030.991641	3032.044544	695.262772	1.863819	697.126590	0.229778	52.024891	50.640294	0.130345	0.395682	0.033813	0.113548	0.012023	121729.456690	10402.306528	0.020097	0.002128	0.020965	0.030095	6449.855618	0.005327	1211741.343250	88022.661687	0.072641	14009.230614	192854.471755	193362.627770	448793.090092	32600.985810	1214934.184189	449975.623774 
	382.937933	333.300000	316.175724	1.000001	35.000000	2072.000000	606063.375000	18134.375000	41777085.125000	39834.125000	41739.625000	0.000045	606334.618897	0.029922	0.017181	0.017179	3025.718920	3026.765779	689.974655	1.863819	691.838473	0.228433	52.027916	50.643313	0.130345	0.395734	0.033865	0.113570	0.012045	121745.490580	10418.340418	0.020101	0.002132	0.020842	0.030147	6412.086180	0.005336	1202549.568594	88027.908934	0.073201	14010.065739	191391.556541	191903.647327	445388.729109	32602.929235	1205767.132441	446580.419423 
	383.070533	333.600000	316.440924	1.000001	35.000000	2072.000000	606375.250000	18450.000000	41776591.250000	39843.125000	41740.625000	0.000045	606655.871407	0.030427	0.017686	0.017684	3024.116661	3025.135521	688.337708	1.863819	690.201527	0.228015	53.527768	52.143162	0.130345	0.395771	0.033902	0.113586	0.012061	121756.954654	10429.804492	0.020104	0.002135	0.020804	0.030163	6400.359861	0.005339	1199704.237916	90634.937125	0.075548	14424.986833	190938.708458	191482.820725	444334.902932	33568.495231	1203122.998825	445601.110676 
	383.200013	333.712500	316.699885	1.000001	35.000000	2072.000000	607125.500000	18494.750000	41775977.750000	39843.250000	41746.750000	0.000045	607407.135723	0.030463	0.017722	0.017720	3020.376318	3021.390142	684.584020	1.863819	686.447839	0.227056	53.570548	52.185937	0.130345	0.395817	0.033948	0.113605	0.012080	121771.195644	10444.045483	0.020107	0.002138	0.020717	0.030200	6373.437261	0.005345	1193179.599414	90709.288518	0.076023	14436.820216	189900.280811	190448.256569	441918.370153	33596.032784	1196622.635371	443193.568656 
