Filename:	P:\+Courses\MatSci\Spring2016\Emily_Adam\DMA\Nomex 1 Temperature Scan.dm8d 
Operator ID:	Adam 
Sample ID:	Nomex #1 
Comment: 	Temperature Scan at .010 mm 
Serial Number:	3066274 
Data Collected:	2/22/2016 6:21:24 PM 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files (x86)\PerkinElmer\Pyris\Calibrations\2_16_16 Tension.dm8c 
Date/Time:	 
Initial Conditions 
Temperature:	 
Measuring System:	Tension - Rectangle 
Clamp Mass	9.343 g 
Length:	5.650 mm 
Width:	5.910 mm 
Thickness:	0.550 mm 
End Condition:	Go To Load 
Total Points in Run:	1288 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 27.00°C to 400.00°C at 2.00°C/min 
 
1) DMA8000 Temperature Scan 
	Time     	Sample     	Program     	Frequency     	Raw Dynamic	Raw Static	In-Phase     	Out-Of-Phase	Zero Displacement	Min Displacement	Max Displacement	Spring     	C*     	Measured     	Corrected     	Corrected     	Stiffness*	Total     	Stiffness     	Inertia     	Sample     	Ratio of     	Total     	Sample     	Total Applied	Static Force	Static     	Static     	Static     	Static Stress	Static     	Static Strain	Static     	Dynamic Force	Displacement	Dynamic     	Dynamic     	Storage     	Loss Modulus	Tan Delta     	Loss Viscosity	Storage     	Complex     	Shear Storage	Shear Loss	Complex     	Shear Complex 
	          	Temperature	Temperature	          	Force     	Force     	Angle     	Angle     	               	               	               	Stiffness     	          	Tan Delta     	Total Tan Delta	Total Delta	          	Stiffness'	Less Spring	          	Stiffness'	Sample to Total	Stiffness''	Stiffness''	Static Force	          	Force Corrected	Displacement	Displacement Co	          	Stress Correcte	          	Strain Correcte	          	Amplitude     	Stress     	Strain     	Modulus     	          	          	               	Viscosity     	Viscosity     	Modulus     	Modulus     	Modulus     	Modulus      
	60.710140	148.487500	148.420280	1.000001	1278.000000	3005.000000	813049.875000	153160.125000	57471336.125000	54575.875000	57244.250000	0.000046	827350.060813	0.188377	0.175223	0.173462	80968.193995	80771.275441	78335.290354	1.863819	78337.154173	0.969842	14345.328699	14343.885322	4.994804	4.062191	2.686836	0.382848	0.315887	1249712.647324	826591.472020	0.067761	0.055909	3.231131	0.040018	994041.329210	0.007083	136165181.072421	24932457.181229	0.183104	3968120.660417	21671344.477418	22031639.817194	50431548.545341	9234243.400455	138428985.250847	51269994.537351 
	60.788920	148.600000	148.577840	1.000001	1278.000000	3005.000000	812429.750000	152878.000000	57479007.750000	54582.000000	57251.625000	0.000046	826688.442867	0.188174	0.175020	0.173265	81032.994720	80839.638197	78403.476158	1.863819	78405.339976	0.969865	14341.024221	14339.580739	4.994804	4.061532	2.686177	0.383091	0.316130	1249509.940109	826388.764805	0.067804	0.055952	3.231209	0.039987	994065.225170	0.007077	136283701.235262	24924974.980030	0.182890	3966929.832054	21690207.532247	22049980.387393	50475444.901949	9231472.214826	138544222.543335	51312675.016050 
	60.873680	148.775000	148.747360	1.000001	1278.000000	3005.000000	811449.875000	152587.875000	57486654.625000	54590.750000	57256.250000	0.000046	825671.822963	0.188044	0.174890	0.173139	81132.767720	80942.300240	78505.961729	1.863819	78507.825547	0.969901	14348.831006	14347.387419	4.994804	4.060875	2.685520	0.383333	0.316371	1249307.849796	826186.674492	0.067847	0.055995	3.231329	0.039938	994102.164762	0.007069	136461841.052500	24938544.506484	0.182751	3969089.487554	21718559.342263	22078258.338547	50541422.612037	9236497.965365	138721898.291292	51378480.848627 
	60.955841	148.975000	148.911682	1.000001	1278.000000	3005.000000	811063.750000	152573.000000	57494362.000000	54600.375000	57263.000000	0.000046	825289.601833	0.188115	0.174961	0.173208	81170.343207	80979.253947	78542.737474	1.863819	78544.601293	0.969913	14361.290656	14359.846964	4.994804	4.060213	2.684858	0.383577	0.316615	1249104.123138	825982.947833	0.067890	0.056038	3.231368	0.039919	994113.990012	0.007065	136525764.437866	24960201.613267	0.182824	3972536.320421	21728733.056964	22088886.008078	50565097.939950	9244519.116025	138788673.961237	51403212.578236 
	61.040080	149.150000	149.080160	1.000001	1278.000000	3005.000000	810274.875000	152280.375000	57502290.375000	54610.000000	57271.625000	0.000046	824460.238985	0.187937	0.174784	0.173036	81251.996225	81064.293720	78627.594088	1.863819	78629.457906	0.969942	14362.004694	14360.560893	4.994804	4.059532	2.684176	0.383827	0.316866	1248894.515595	825773.340291	0.067934	0.056082	3.231465	0.039880	994144.024051	0.007058	136673261.704601	24961442.560703	0.182636	3972733.823183	21752207.957462	22112014.043377	50619726.557260	9244978.726186	138933991.807929	51457034.002937 
	61.121981	149.212500	149.243961	1.000001	1278.000000	3005.000000	809496.500000	152134.500000	57509924.000000	54616.750000	57274.750000	0.000046	823668.312856	0.187937	0.174785	0.173037	81330.116966	81143.226086	78706.350010	1.863819	78708.213829	0.969969	14376.219019	14374.775114	4.994804	4.058876	2.683520	0.384069	0.317108	1248692.662911	825571.487607	0.067977	0.056125	3.231555	0.039841	994171.763453	0.007051	136810154.785908	24986149.635836	0.182634	3976666.073205	21773995.150768	22134153.200053	50670427.698484	9254129.494754	139073096.342062	51508554.200764 
	61.206741	149.312500	149.413481	1.000001	1278.000000	3005.000000	808770.625000	151967.125000	57517747.625000	54629.625000	57278.750000	0.000046	822924.012861	0.187899	0.174747	0.173000	81403.676620	81218.104570	78781.047565	1.863819	78782.911383	0.969994	14386.525100	14385.081087	4.994804	4.058203	2.682848	0.384316	0.317355	1248485.747808	825364.572504	0.068021	0.056169	3.231640	0.039804	994197.857390	0.007045	136939993.636198	25004063.418810	0.182591	3979517.138056	21794659.629227	22154993.681018	50718516.161555	9260764.229189	139204041.049582	51557052.240586 
	61.288902	149.462500	149.577803	1.000001	1278.000000	3005.000000	808000.625000	151823.875000	57525658.375000	54637.125000	57288.125000	0.000046	822140.802430	0.187901	0.174748	0.173001	81481.225634	81296.445410	78859.205364	1.863819	78861.069182	0.970021	14400.734882	14399.290761	4.994804	4.057523	2.682167	0.384567	0.317605	1248276.489001	825155.313697	0.068065	0.056213	3.231729	0.039766	994225.185302	0.007038	137075847.063485	25028762.589412	0.182591	3983448.130034	21816281.356588	22176969.838877	50768832.245735	9269912.070152	139342121.431134	51608193.122642 
	61.373402	149.675000	149.746804	1.000001	1278.000000	3005.000000	807411.375000	151686.375000	57533547.875000	54646.375000	57295.750000	0.000047	821536.295510	0.187868	0.174715	0.172969	81541.181554	81357.508285	78920.085593	1.863819	78921.949411	0.970041	14408.972686	14407.528457	4.994804	4.056844	2.681489	0.384816	0.317855	1248067.752766	824946.577461	0.068109	0.056257	3.231796	0.039737	994245.945988	0.007033	137181668.719865	25043081.304738	0.182554	3985727.022551	21833123.382945	22193947.295450	50808025.451802	9275215.298051	139448794.021327	51647701.489380 
	61.456089	149.900000	149.912179	1.000001	1278.000000	3005.000000	806584.000000	151520.000000	57541545.500000	54658.000000	57305.000000	0.000047	820692.426830	0.187854	0.174702	0.172956	81625.025449	81442.433837	79004.825896	1.863819	79006.689715	0.970070	14423.101731	14421.657392	4.994804	4.056156	2.680801	0.385069	0.318108	1247856.115493	824734.940189	0.068154	0.056302	3.231893	0.039695	994275.633460	0.007026	137328963.817646	25067640.136009	0.182537	3989635.678848	21856566.107280	22217710.837344	50862579.191721	9284311.161485	139598104.876881	51703001.806252 
	61.540321	150.050000	150.080642	1.000001	1278.000000	3005.000000	805999.625000	151314.625000	57549568.625000	54662.125000	57309.750000	0.000047	820080.185859	0.187735	0.174584	0.172842	81685.963618	81505.715854	79067.921975	1.863819	79069.785793	0.970091	14424.697748	14423.253299	4.994804	4.055466	2.680111	0.385323	0.318361	1247643.762617	824522.587313	0.068199	0.056347	3.231963	0.039666	994297.112406	0.007021	137438637.050557	25070414.132153	0.182412	3990077.173697	21874021.130595	22234961.575721	50903198.907614	9285338.567464	139706494.548652	51743146.129130 
	61.621961	150.237500	150.243922	1.000001	1278.000000	3005.000000	805284.875000	151332.875000	57558378.625000	54671.500000	57318.250000	0.000047	819381.088969	0.187925	0.174772	0.173025	81755.658176	81573.441653	79135.443484	1.863819	79137.307303	0.970114	14452.439970	14450.995400	4.994804	4.054708	2.679353	0.385602	0.318640	1247410.535942	824289.360638	0.068248	0.056396	3.232037	0.039631	994319.996208	0.007014	137556002.541104	25118635.289837	0.182607	3997751.803225	21892700.413767	22254715.250642	50946667.607816	9303198.255495	139830610.646997	51789115.054443 
	61.719202	150.425000	150.438405	1.000001	1278.000000	3005.000000	804327.625000	151188.125000	57566420.375000	54683.625000	57324.375000	0.000047	818413.573616	0.187968	0.174816	0.173067	81852.308399	81670.493985	79232.309235	1.863819	79234.173053	0.970147	14473.471592	14472.026911	4.994804	4.054016	2.678660	0.385856	0.318895	1247197.604047	824076.428743	0.068293	0.056442	3.232148	0.039583	994354.055356	0.007006	137724374.019758	25155192.138205	0.182649	4003570.001737	21919497.545643	22282121.654193	51009027.414725	9316737.828965	140002810.295523	51852892.702046 
	61.802921	150.587500	150.605842	1.000001	1278.000000	3005.000000	803699.750000	151163.750000	57574184.750000	54690.625000	57329.500000	0.000047	817792.007459	0.188085	0.174932	0.173179	81914.520580	81731.695522	79293.330532	1.863819	79295.194351	0.970167	14494.082484	14492.637697	4.994804	4.053347	2.677992	0.386102	0.319140	1246991.977556	823870.802251	0.068337	0.056485	3.232215	0.039552	994374.706800	0.007000	137830440.880564	25191017.685361	0.182768	4009271.810139	21936378.597466	22299752.608918	51048311.437246	9330006.550134	140113588.938956	51893921.829243 
	61.886121	150.787500	150.772242	1.000001	1278.000000	3005.000000	803002.125000	150936.625000	57582067.625000	54698.125000	57336.500000	0.000047	817064.426787	0.187965	0.174813	0.173064	81987.463937	81807.134517	79368.586441	1.863819	79370.450259	0.970192	14497.774222	14496.329326	4.994804	4.052669	2.677313	0.386351	0.319389	1246783.173561	823661.998257	0.068381	0.056529	3.232299	0.039517	994400.609579	0.006994	137961250.258132	25197434.453608	0.182641	4010293.069716	21957197.540016	22320416.087437	51096759.354864	9332383.130966	140243421.506432	51942007.965345 
	61.969582	150.962500	150.939165	1.000001	1278.000000	3005.000000	802308.875000	150797.875000	57589476.375000	54701.250000	57341.375000	0.000047	816357.476850	0.187955	0.174802	0.173054	82058.463510	81879.045896	79440.325657	1.863819	79442.189476	0.970216	14509.821404	14508.376405	4.994804	4.052031	2.676675	0.386585	0.319624	1246586.892288	823465.716983	0.068422	0.056571	3.232379	0.039482	994425.286257	0.006988	138085946.942986	25218374.616138	0.182628	4013625.797451	21977043.618077	22340538.002314	51142943.312217	9340138.746718	140369851.326491	51988833.824626 
	62.052261	151.125000	151.104523	1.000001	1278.000000	3005.000000	801664.125000	150425.125000	57596582.125000	54721.250000	57349.875000	0.000047	815655.005222	0.187641	0.174490	0.172751	82129.135231	81954.992032	79516.106592	1.863819	79517.970410	0.970242	14497.489151	14496.044055	4.994804	4.051419	2.676063	0.386810	0.319849	1246398.605617	823277.430312	0.068462	0.056610	3.232465	0.039450	994451.508320	0.006982	138217668.917827	25196938.596663	0.182299	4010214.151694	21998007.804879	22360549.298396	51191729.228825	9332199.480245	140495586.107614	52035402.262079 
	62.136241	151.300000	151.272483	1.000001	1278.000000	3005.000000	801068.125000	150254.625000	57604104.125000	54728.125000	57361.625000	0.000047	815037.786379	0.187568	0.174417	0.172680	82191.330691	82018.913697	79579.853292	1.863819	79581.717111	0.970263	14502.884148	14501.438948	4.994804	4.050771	2.675415	0.387048	0.320086	1246199.254205	823078.078900	0.068504	0.056652	3.232535	0.039420	994473.092186	0.006977	138328473.058368	25206315.969532	0.182221	4011706.605757	22015642.817592	22378166.112585	51232767.799396	9335672.581308	140606275.903373	52076398.482731 
	62.219181	151.425000	151.438363	1.000001	1278.000000	3005.000000	800002.125000	150089.125000	57611792.125000	54736.250000	57360.750000	0.000047	813959.547796	0.187611	0.174460	0.172722	82300.208170	82128.352598	79689.113277	1.863819	79690.977096	0.970300	14526.071179	14524.625873	4.994804	4.050108	2.674753	0.387291	0.320330	1245995.466137	822874.290833	0.068547	0.056696	3.232660	0.039367	994511.472949	0.006968	138518388.122517	25246619.345336	0.182262	4018121.082158	22045868.714875	22409052.287511	51303106.712043	9350599.757532	140800339.617590	52148273.932441 
	62.301341	151.637500	151.602683	1.000001	1278.000000	3005.000000	799471.500000	149968.000000	57619490.250000	54746.375000	57373.125000	0.000047	813415.687294	0.187584	0.174433	0.172695	82355.235179	82184.366924	79744.948361	1.863819	79746.812180	0.970318	14533.873736	14532.428324	4.994804	4.049445	2.674089	0.387535	0.320573	1245791.371938	822670.196634	0.068590	0.056739	3.232720	0.039341	994529.984585	0.006963	138615440.337405	25260181.519490	0.182232	4020279.567504	22061315.042376	22424635.319217	51339051.976817	9355622.784996	140898250.771009	52184537.322596 
	62.385322	151.837500	151.770643	1.000001	1278.000000	3005.000000	798861.625000	149993.125000	57626817.375000	54755.000000	57374.625000	0.000047	812820.911053	0.187759	0.174607	0.172864	82415.498069	82242.765406	79803.176153	1.863819	79805.039972	0.970337	14558.850399	14557.404886	4.994804	4.048813	2.673458	0.387766	0.320805	1245597.078666	822475.903362	0.068631	0.056780	3.232783	0.039310	994549.458959	0.006958	138716651.542666	25303595.632417	0.182412	4027189.132703	22077423.293229	22441721.671454	51376537.608395	9371702.086080	141005607.573381	52224299.101252 
	62.467742	152.012500	151.935484	1.000001	1278.000000	3005.000000	797918.250000	149757.750000	57634180.250000	54763.000000	57383.875000	0.000047	811850.304778	0.187686	0.174534	0.172794	82514.029780	82343.425273	79903.664414	1.863819	79905.528232	0.970372	14570.841835	14569.396220	4.994804	4.048179	2.672823	0.387999	0.321038	1245401.802916	822280.627612	0.068672	0.056821	3.232897	0.039263	994584.487655	0.006949	138891319.647096	25324438.899148	0.182333	4030506.439006	22105222.563428	22469665.033853	51441229.498924	9379421.814499	141181181.036527	52289326.309825 
	62.552242	152.175000	152.104484	1.000001	1278.000000	3005.000000	797260.375000	149610.625000	57641701.375000	54772.375000	57396.625000	0.000047	811176.580442	0.187656	0.174505	0.172765	82582.561973	82413.135539	79973.199299	1.863819	79975.063118	0.970395	14580.876655	14579.430936	4.994804	4.047530	2.672175	0.388237	0.321276	1245202.294395	822081.119091	0.068715	0.056863	3.232973	0.039230	994607.992897	0.006943	139012184.776663	25341881.184651	0.182300	4033282.462763	22124458.831008	22489087.264480	51485994.361727	9385881.920241	141303214.607305	52334523.928631 
	62.634402	152.362500	152.268804	1.000001	1278.000000	3005.000000	796534.125000	149369.375000	57649199.875000	54781.625000	57395.500000	0.000047	810418.300927	0.187524	0.174373	0.172638	82659.831533	82493.158971	80053.047791	1.863819	80054.911610	0.970421	14584.248707	14582.802885	4.994804	4.046883	2.671528	0.388474	0.321513	1245003.350088	821882.174783	0.068757	0.056905	3.233062	0.039194	994635.254451	0.006937	139150976.956121	25347742.285624	0.182160	4034215.285216	22146548.274933	22510986.061508	51537398.872638	9388052.698379	141440808.916032	52385484.783716 
	62.718902	152.525000	152.437804	1.000001	1278.000000	3005.000000	795943.375000	149111.375000	57656454.375000	54785.625000	57404.875000	0.000047	809790.132294	0.187339	0.174189	0.172459	82723.952237	82560.662227	80120.381717	1.863819	80122.245536	0.970443	14580.922050	14579.476127	4.994804	4.046258	2.670902	0.388704	0.321742	1244810.845222	821689.669918	0.068797	0.056946	3.233136	0.039164	994657.939528	0.006932	139268016.390491	25341959.735226	0.181965	4033294.964466	22165175.664694	22529147.354419	51580746.811293	9385911.013047	141554919.775202	52427748.064890 
	62.802622	152.700000	152.605244	1.000001	1278.000000	3005.000000	795231.500000	149108.500000	57664150.250000	54794.375000	57410.500000	0.000047	809089.910557	0.187503	0.174353	0.172618	82795.545157	82630.670111	80190.209879	1.863819	80192.073698	0.970466	14607.150977	14605.704948	4.994804	4.045594	2.670238	0.388947	0.321986	1244606.591311	821485.416006	0.068840	0.056989	3.233212	0.039129	994681.376199	0.006925	139389391.291281	25387550.517178	0.182134	4040550.957025	22184493.064819	22549451.979579	51625700.478252	9402796.487844	141682497.598737	52474999.110643 
	62.885042	152.900000	152.770084	1.000001	1278.000000	3005.000000	794780.125000	148710.625000	57671744.375000	54808.125000	57411.125000	0.000047	808573.000466	0.187109	0.173960	0.172237	82848.475261	82689.894506	80249.256840	1.863819	80251.120658	0.970485	14584.845366	14583.399231	4.994804	4.044938	2.669583	0.389187	0.322226	1244405.000810	821283.825506	0.068883	0.057031	3.233275	0.039106	994700.857092	0.006921	139492026.370895	25348778.851486	0.181722	4034380.259666	22200827.932134	22564418.560021	51663713.470702	9388436.611662	141776535.471565	52509827.952431 
	62.969283	153.025000	152.938565	1.000001	1278.000000	3005.000000	793879.000000	148773.500000	57679438.250000	54813.125000	57420.375000	0.000047	807698.842975	0.187401	0.174251	0.172518	82938.140630	82776.331450	80335.513928	1.863819	80337.377747	0.970514	14624.681016	14623.234775	4.994804	4.044274	2.668919	0.389431	0.322469	1244200.724785	821079.549480	0.068926	0.057074	3.233371	0.039062	994730.218569	0.006914	139641957.935221	25418020.759686	0.182023	4045400.442895	22224690.262820	22589867.684908	51719243.679712	9414081.762846	141936437.165803	52569050.802149 
	63.051962	153.237500	153.103925	1.000001	1278.000000	3005.000000	793382.250000	148649.250000	57687066.250000	54823.875000	57430.375000	0.000047	807187.706882	0.187361	0.174212	0.172481	82990.659613	82830.004301	80389.008373	1.863819	80390.872192	0.970531	14631.008295	14629.561948	4.994804	4.043616	2.668261	0.389672	0.322711	1243998.160393	820876.985089	0.068968	0.057117	3.233427	0.039037	994747.594036	0.006909	139734941.665075	25429018.615288	0.181980	4047150.804591	22239489.071330	22604740.737042	51753682.098176	9418155.042699	142029887.382475	52603661.993509 
	63.136204	153.362500	153.272408	1.000001	1278.000000	3005.000000	792695.125000	148624.375000	57694513.625000	54827.875000	57434.250000	0.000047	806507.759444	0.187492	0.174342	0.172607	83060.627057	82898.846775	80457.676579	1.863819	80459.540397	0.970553	14654.308081	14652.861631	4.994804	4.042973	2.667618	0.389908	0.322946	1243800.356646	820679.181342	0.069010	0.057159	3.233502	0.039003	994770.521990	0.006903	139854300.336540	25469517.986037	0.182115	4053596.474532	22258485.578846	22624584.518661	51797889.013533	9433154.809643	142154569.638348	52649840.606796 
	63.219142	153.550000	153.438284	1.000001	1278.000000	3005.000000	791978.000000	148362.500000	57702714.000000	54842.625000	57441.000000	0.000047	805754.667309	0.187332	0.174182	0.172452	83138.259005	82979.684106	80538.321923	1.863819	80540.185742	0.970579	14655.309059	14653.862496	4.994804	4.042265	2.666910	0.390167	0.323206	1243582.512000	820461.336695	0.069056	0.057205	3.233589	0.038967	994797.552447	0.006897	139994477.600480	25471257.683728	0.181945	4053873.355800	22280795.465638	22646583.313305	51849806.518696	9433799.142121	142292792.251127	52701034.167084 
	63.302602	153.700000	153.605204	1.000001	1278.000000	3005.000000	791257.375000	148194.375000	57710027.625000	54846.125000	57451.375000	0.000047	805015.407476	0.187290	0.174140	0.172411	83214.606334	83057.495455	80615.961958	1.863819	80617.825777	0.970605	14665.728238	14664.281573	4.994804	4.041633	2.666278	0.390398	0.323437	1243388.187718	820267.012414	0.069097	0.057245	3.233674	0.038931	994823.687801	0.006890	140129431.053195	25489368.061866	0.181899	4056755.709718	22302273.957711	22668230.865533	51899789.278961	9440506.689580	142428807.940969	52751410.348507 
	63.385815	153.800000	153.771629	1.000001	1278.000000	3005.000000	790614.125000	148210.625000	57717682.625000	54856.750000	57455.750000	0.000047	804386.153543	0.187463	0.174312	0.172578	83279.703325	83120.803269	80679.090375	1.863819	80680.954193	0.970625	14691.581557	14690.134786	4.994804	4.040972	2.665617	0.390640	0.323679	1243184.756338	820063.581034	0.069140	0.057288	3.233742	0.038899	994844.422170	0.006885	140239160.496292	25534305.964752	0.182077	4063907.793429	22319737.927148	22686693.185435	51940429.813441	9457150.357315	142544810.210005	52794374.151854 
	63.469262	153.950000	153.938525	1.000001	1278.000000	3005.000000	789882.125000	147888.625000	57725102.125000	54867.000000	57460.000000	0.000047	803607.377268	0.187229	0.174079	0.172352	83360.409723	83205.826444	80763.939585	1.863819	80765.803404	0.970653	14687.154431	14685.707557	4.994804	4.040331	2.664976	0.390875	0.323914	1242987.547522	819866.372218	0.069181	0.057330	3.233835	0.038862	994873.043964	0.006878	140386644.894900	25526610.581804	0.181831	4062683.036164	22343210.779621	22709567.617964	51995053.664778	9454300.215483	142688534.622238	52847605.415644 
	63.552723	154.100000	154.105445	1.000001	1278.000000	3005.000000	789174.500000	147662.000000	57732830.750000	54876.375000	57466.125000	0.000047	802870.137503	0.187109	0.173961	0.172237	83436.955862	83284.976062	80842.907900	1.863819	80844.771718	0.970679	14691.282752	14689.835770	4.994804	4.039663	2.664308	0.391120	0.324158	1242782.084694	819660.909390	0.069225	0.057373	3.233920	0.038827	994899.397793	0.006872	140523907.155233	25533786.217639	0.181704	4063825.073173	22365056.729547	22731265.621192	52045891.538975	9456957.858385	142824867.305314	52898099.001968 
	63.635923	154.275000	154.271845	1.000001	1278.000000	3005.000000	788682.875000	147601.375000	57740680.875000	54882.500000	57475.000000	0.000047	802375.749397	0.187149	0.174000	0.172275	83488.365988	83336.388256	80894.135847	1.863819	80895.999666	0.970695	14703.825003	14702.377911	4.994804	4.038985	2.663629	0.391368	0.324406	1242573.352609	819452.177305	0.069269	0.057417	3.233973	0.038802	994915.671668	0.006868	140612951.272777	25555586.894197	0.181744	4067294.755861	22379228.529781	22745829.424737	52078870.841769	9465032.183036	142916374.454249	52931990.538611 
	63.718346	154.462500	154.436692	1.000001	1278.000000	3005.000000	787797.750000	147222.250000	57748437.250000	54893.500000	57483.125000	0.000047	801436.014789	0.186878	0.173731	0.172014	83586.261398	83439.350419	80996.915871	1.863819	80998.779689	0.970729	14699.401884	14697.954685	4.994804	4.038314	2.662959	0.391613	0.324652	1242367.074465	819245.899161	0.069312	0.057460	3.234087	0.038758	994950.497886	0.006860	140791602.905733	25547898.467322	0.181459	4066071.105689	22407661.797734	22773586.486940	52145038.113235	9462184.617527	143090777.357810	52996584.206596 
	63.802584	154.600000	154.605168	1.000001	1278.000000	3005.000000	787213.875000	147314.625000	57755919.125000	54905.125000	57484.750000	0.000047	800879.069355	0.187134	0.173985	0.172261	83644.388758	83494.401900	81051.791571	1.863819	81053.655389	0.970746	14730.823975	14729.376671	4.994804	4.037667	2.662312	0.391850	0.324888	1242168.059961	819046.884657	0.069354	0.057502	3.234144	0.038729	994968.121083	0.006855	140886987.525072	25602515.980176	0.181724	4074763.745953	22422842.719371	22790076.243904	52180365.750027	9482413.325991	143194385.638562	53034957.643912 
	63.886043	154.762500	154.772087	1.000001	1278.000000	3005.000000	786292.000000	146903.500000	57764134.750000	54914.375000	57494.250000	0.000047	799897.335648	0.186831	0.173683	0.171968	83747.047577	83602.669557	81159.866109	1.863819	81161.729927	0.970781	14724.560052	14723.112634	4.994804	4.036957	2.661601	0.392110	0.325148	1241949.486627	818828.311323	0.069400	0.057548	3.234262	0.038683	995004.582847	0.006847	141074842.052053	25591627.867686	0.181405	4073030.850402	22452740.672238	22819183.683977	52249941.500760	9478380.691736	143377273.223234	53102693.786383 
	63.986404	154.975000	154.972808	1.000001	1278.000000	3005.000000	785670.375000	146931.125000	57772711.625000	54924.250000	57503.625000	0.000047	799291.369681	0.187014	0.173865	0.172145	83810.538643	83664.211532	81221.206363	1.863819	81223.070182	0.970801	14751.015975	14749.568438	4.994804	4.036215	2.660860	0.392381	0.325420	1241721.256118	818600.080814	0.069448	0.057596	3.234326	0.038652	995024.140135	0.006841	141181463.321263	25637613.190130	0.181593	4080349.635981	22469709.960829	22837187.192726	52289430.859727	9495412.292641	143490392.694493	53144589.886849 
	64.085724	155.187500	155.171447	1.000001	1278.000000	3005.000000	785117.125000	146770.875000	57781033.375000	54930.000000	57512.875000	0.000047	798718.091517	0.186941	0.173793	0.172075	83870.693474	83726.115592	81282.914594	1.863819	81284.778413	0.970820	14755.964255	14754.516602	4.994804	4.035495	2.660140	0.392644	0.325683	1241499.769287	818378.593983	0.069495	0.057643	3.234390	0.038624	995043.870147	0.006836	141288724.206442	25646214.059971	0.181516	4081718.505846	22486781.047382	22854228.226608	52329157.113497	9498597.799989	143597464.753017	53184246.204821 
	64.167883	155.387500	155.335766	1.000001	1278.000000	3005.000000	784278.250000	146545.250000	57788428.750000	54937.375000	57517.125000	0.000047	797852.043753	0.186854	0.173706	0.171990	83961.732943	83819.488374	81376.113259	1.863819	81377.977078	0.970850	14765.220142	14763.772385	4.994804	4.034855	2.659500	0.392878	0.325917	1241302.900940	818181.725636	0.069536	0.057684	3.234491	0.038582	995075.057451	0.006829	141450721.578366	25662302.408076	0.181422	4084279.043945	22512563.709468	22880053.760463	52389156.140135	9504556.447435	143759731.496424	53244344.998676 
	64.251864	155.575000	155.503729	1.000001	1278.000000	3005.000000	783549.375000	146482.375000	57796197.125000	54952.000000	57524.750000	0.000047	797124.023756	0.186947	0.173799	0.172080	84038.415892	83895.683469	81452.125364	1.863819	81453.989183	0.970874	14786.760405	14785.312540	4.994804	4.034183	2.658827	0.393124	0.326162	1241096.065270	817974.889966	0.069579	0.057728	3.234572	0.038546	995099.956108	0.006822	141582845.372336	25699743.378439	0.181517	4090237.954732	22533591.847721	22901807.965442	52438090.878643	9518423.473496	143896417.305798	53294969.372518 
	64.335843	155.725000	155.671687	1.000001	1278.000000	3005.000000	782793.375000	146273.375000	57803807.625000	54956.375000	57531.250000	0.000047	796342.494269	0.186861	0.173713	0.171997	84120.891084	83980.381407	81536.643943	1.863819	81538.507761	0.970902	14794.562095	14793.114124	4.994804	4.033524	2.658169	0.393365	0.326403	1240893.395415	817772.220111	0.069622	0.057770	3.234663	0.038508	995127.873771	0.006816	141729755.068611	25713304.045256	0.181425	4092396.200178	22556973.233549	22925198.976634	52492501.877263	9523445.942687	144043387.480066	53349402.770395 
	64.417744	155.875000	155.835487	1.000001	1278.000000	3005.000000	781994.375000	146017.125000	57811214.125000	54968.250000	57539.375000	0.000047	795510.027168	0.186724	0.173577	0.171865	84208.919986	84071.441277	81627.529175	1.863819	81629.392993	0.970931	14799.210862	14797.762787	4.994804	4.032883	2.657527	0.393599	0.326637	1240696.122338	817574.947034	0.069664	0.057812	3.234761	0.038468	995158.047490	0.006809	141887731.245421	25721384.325168	0.181280	4093682.215649	22582115.903062	22950167.597254	52551011.572378	9526438.638951	144200270.074560	53407507.435022 
	64.498084	156.050000	155.996167	1.000001	1278.000000	3005.000000	781189.875000	146075.125000	57818446.375000	54978.000000	57539.500000	0.000047	794729.867909	0.186991	0.173842	0.172122	84291.585016	84151.146220	81707.063507	1.863819	81708.927326	0.970957	14836.099481	14834.651306	4.994804	4.032256	2.656901	0.393828	0.326866	1240503.456339	817382.281035	0.069704	0.057852	3.234846	0.038429	995184.188854	0.006802	142025977.354610	25785503.730529	0.181555	4103887.127876	22604118.437273	22973638.368456	52602213.835041	9550186.566863	144347741.396149	53462126.443018 
	64.581804	156.287500	156.163607	1.000001	1278.000000	3005.000000	780694.750000	145946.250000	57825848.000000	54985.375000	57549.375000	0.000047	794219.491430	0.186944	0.173796	0.172077	84345.751960	84206.627707	81762.370307	1.863819	81764.234125	0.970974	14842.062761	14840.614482	4.994804	4.031615	2.656260	0.394062	0.327100	1240306.243324	817185.068020	0.069745	0.057894	3.234903	0.038404	995201.675531	0.006797	142122111.308617	25795868.889071	0.181505	4105536.792787	22619418.619132	22988987.168304	52637819.003192	9554025.514471	144444180.826232	53497844.750456 
